Entrez ID,Gene Symbol,Oncogene Score,LogFC,p-value,Adj p-value,Pathway Matrix Organization,Pathway Degradation Matrix,Pathway Collagen Formation
51076,CUTC,0.00278883,-0.444935,0.0862996,0.129014,0,0,0
29062,WDR91,0,-0.266706,0.0765737,0.116296,0,0,0
55761,TTC17,0.0756646,1.99583,1.62528e-09,1.88665e-08,0,0,0
79631,EFTUD1,0,0.239902,0.0287217,0.0485976,0,0,0
50509,COL5A3,0.0106546,-0.64279,0.0512498,0.0814361,1,1,1
56521,DNAJC12,0.074761,3.30196,9.87236e-08,6.4132e-07,0,0,0
54952,TRNAU1AP,0,0.346058,0.0769087,0.116755,0,0,0
80010,RMI1,0.0115272,2.33729,7.59635e-14,5.09529e-12,0,0,0
80206,FHOD3,0.0212581,0.902311,0.07197,0.110139,0,0,0
57001,ACN9,0,0.0992878,0.778051,0.824003,0,0,0
51373,MRPS17,0,0.513742,0.00972209,0.0184478,0,0,0
51279,C1RL,0.0092395,0.278043,0.120004,0.171918,0,0,0
54517,PUS7,0.0018479,1.42249,8.12183e-05,0.00025117,0,0,0
29988,SLC2A8,0.0036958,-0.219712,0.306169,0.385097,0,0,0
55601,DDX60,0.0290124,1.73664,2.04695e-06,9.17063e-06,0,0,0
55729,ATF7IP,0.408682,1.3518,2.59842e-06,1.1303e-05,0,0,0
55508,SLC35E3,0.188825,0.653324,4.63105e-06,1.89998e-05,0,0,0
6707,SPRR3,0.0327482,-0.0729566,0.213985,0.284752,0,0,0
55848,PLGRKT,0.00284371,1.8935,3.4763e-11,7.48985e-10,0,0,0
55178,RNMTL1,0,-1.15853,0.000103828,0.000313134,0,0,0
1906,EDN1,0.0980485,-0.370627,0.460039,0.538638,0,0,0
29844,TFPT,0.228549,0.233179,0.209121,0.279116,0,0,0
54942,FAM206A,0,0.850137,7.47317e-07,3.78045e-06,0,0,0
55281,TMEM140,0.00147832,-1.58668,4.1877e-07,2.26251e-06,0,0,0
79269,DCAF10,0,1.86208,2.45351e-09,2.67759e-08,0,0,0
79675,FASTKD1,0.0041959,0.555395,0.00434758,0.00896629,0,0,0
79694,MANEA,0.00147832,0.477392,0.0120017,0.0223003,0,0,0
54069,MIS18A,0,0.476902,0.0499349,0.0795691,0,0,0
29078,NDUFAF4,0.354299,-0.156392,0.487314,0.565451,0,0,0
348995,NUP43,0.0706179,-0.395809,0.0105718,0.0198799,0,0,0
60526,C2orf43,0,1.09256,0.000481191,0.00123001,0,0,0
55765,C1orf106,0,-0.840139,0.00112276,0.00264112,0,0,0
57664,PLEKHA4,0.077621,-1.53258,1.26124e-08,1.07523e-07,0,0,0
56946,C11orf30,0,0.32764,0.019519,0.0343558,0,0,0
63917,GALNT11,0.00147832,-0.319489,0.0218782,0.0380514,0,0,0
51316,PLAC8,0.107421,0.580149,0.15241,0.211834,0,0,0
60493,FASTKD5,0,1.91267,9.94872e-09,8.80341e-08,0,0,0
55500,ETNK1,0.509671,3.65501,1.201e-13,7.54322e-12,0,0,0
55367,PIDD1,0.425633,-0.792881,0.000180571,0.000510989,0,0,0
64342,HS1BP3,0.0254121,-0.219524,0.0255982,0.0438192,0,0,0
55298,RNF121,0,-0.311622,0.0854511,0.127934,0,0,0
64897,C12orf43,0,0.595298,0.0246492,0.0423732,0,0,0
55435,AP1AR,0.00600384,2.62237,7.34105e-15,7.14998e-13,0,0,0
59338,PLEKHA1,0.00512279,0.606982,0.00963175,0.0182939,0,0,0
57124,CD248,0.0884503,-1.65504,3.46713e-06,1.46559e-05,0,0,0
4649,MYO9A,0.0351737,-0.215954,0.196828,0.264897,0,0,0
28996,HIPK2,0.0277772,-0.554157,0.021325,0.0371983,0,0,0
51002,TPRKB,0.00264604,1.98513,1.25945e-07,7.92103e-07,0,0,0
51388,NIP7,0,0.324192,0.091574,0.135842,0,0,0
23596,OPN3,0.0830022,1.60344,8.00962e-05,0.000248087,0,0,0
79668,PARP8,0.248722,0.956989,0.0208575,0.036441,0,0,0
54956,PARP16,0,-0.0854304,0.535077,0.60963,0,0,0
80196,RNF34,0.0484675,1.84471,3.75006e-07,2.051e-06,0,0,0
79710,MORC4,0.0576358,-0.301579,0.267483,0.344125,0,0,0
54910,SEMA4C,0.0836622,-0.215105,0.26464,0.341208,0,0,0
79585,CORO7,0.0232979,-0.463068,4.14189e-05,0.000135553,0,0,0
29803,REPIN1,0.0291994,0.48894,0.000358328,0.000941332,0,0,0
79031,PDCL3,0.0135769,0.786486,1.74432e-06,7.95005e-06,0,0,0
55258,THNSL2,0.00665244,-0.399752,0.24081,0.314966,0,0,0
54509,RHOF,0.0198957,0.0977152,0.556281,0.629402,0,0,0
79759,ZNF668,0.0140128,0.714474,1.23204e-05,4.56476e-05,0,0,0
23556,PIGN,0,1.61603,1.11914e-06,5.36915e-06,0,0,0
55790,CSGALNACT1,0.00528555,0.0840836,0.82678,0.863202,0,0,0
741,ZNHIT2,0,0.039897,0.63702,0.701768,0,0,0
79006,METRN,0.00987517,1.49475,0.000319012,0.000851145,0,0,0
79803,HPS6,0.00258706,-0.0956989,0.3663,0.447721,0,0,0
4883,NPR3,0.0437177,-1.88627,0.000221798,0.000613732,0,0,0
55133,SRBD1,0.00267912,0.0778925,0.669045,0.73054,0,0,0
79874,RABEP2,0.107078,0.475914,0.0189837,0.0335465,0,0,0
64129,TINAGL1,0.0263335,-1.81751,1.72389e-14,1.50391e-12,0,0,0
10894,LYVE1,0.0724206,-3.56735,1.79728e-10,2.96489e-09,0,0,0
55093,WDYHV1,0,0.975574,3.17379e-06,1.35326e-05,0,0,0
8270,LAGE3,0.0999552,1.76626,1.70699e-08,1.39852e-07,0,0,0
54877,ZCCHC2,0,0.412122,0.0116097,0.0216595,0,0,0
79169,C1orf35,0,-0.564412,0.000389073,0.00101274,0,0,0
60490,PPCDC,0,-0.690527,0.00139235,0.00319909,0,0,0
54851,ANKRD49,0,0.741605,2.6703e-05,9.12779e-05,0,0,0
64598,MOSPD3,0,0.0986589,0.305986,0.384985,0,0,0
51236,HGH1,0.0955483,-0.0993448,0.365674,0.44711,0,0,0
9274,BCL7C,0.00461975,0.226644,0.0809562,0.122026,0,0,0
55751,TMEM184C,0,-0.0856971,0.373896,0.455323,0,0,0
5827,PXMP2,0,-0.118005,0.46292,0.541609,0,0,0
55105,GPATCH2,0.054576,1.50811,1.05945e-08,9.2996e-08,0,0,0
51167,CYB5R4,0.00242682,2.14781,4.52838e-09,4.49362e-08,0,0,0
56474,CTPS2,0.00226357,1.33346,3.55105e-06,1.49603e-05,0,0,0
51005,AMDHD2,0,0.556488,0.025304,0.0433888,0,0,0
55164,SHQ1,0,1.00322,2.02835e-07,1.19632e-06,0,0,0
64324,NSD1,0.308678,0.125702,0.460694,0.539271,0,0,0
54829,ASPN,0.0797407,4.35088,4.95915e-15,5.38314e-13,1,0,0
79177,ZNF576,0,0.703647,4.08282e-05,0.000133897,0,0,0
57419,SLC24A3,0.00690503,-0.234231,0.621872,0.688924,0,0,0
79812,MMRN2,0.00887987,-1.29772,0.000853112,0.00205929,0,0,0
64768,IPPK,0,1.40796,4.06752e-08,2.95555e-07,0,0,0
55022,PID1,0.191173,-2.93403,9.39522e-10,1.18408e-08,0,0,0
8681,JMJD7-PLA2G4B,0,-0.901088,0.000334521,0.000886487,0,0,0
79637,ARMC7,0,-0.206693,0.0541646,0.0856085,0,0,0
79086,SMIM7,0,0.162717,0.229104,0.301765,0,0,0
10514,MYBBP1A,0.0561403,-1.32972,1.61354e-11,4.02536e-10,0,0,0
57103,C12orf5,0,2.68917,4.39946e-11,9.14625e-10,0,0,0
79991,OBFC1,0,0.421391,0.0371072,0.0611147,0,0,0
79575,ABHD8,0.259899,0.0457847,0.648045,0.711324,0,0,0
57333,RCN3,0.00461975,1.00003,0.00380926,0.00798226,0,0,0
55616,ASAP3,0.0524119,-0.10391,0.620736,0.687903,0,0,0
50862,RNF141,0.00147832,0.499721,0.0225704,0.0391643,0,0,0
23594,ORC6,0.0822478,-0.245523,0.220261,0.291793,0,0,0
79582,SPAG16,0.00446782,-1.01761,0.0172453,0.0308346,0,0,0
54433,GAR1,0.0036958,-0.257322,0.0201983,0.0354024,0,0,0
79039,DDX54,0.00723514,-1.11385,7.94036e-09,7.20101e-08,0,0,0
51171,HSD17B14,0.0490972,0.0760008,0.777664,0.823654,0,0,0
51161,C3orf18,0,-0.804404,0.00362651,0.00763554,0,0,0
53832,IL20RA,0.0863544,-0.171647,0.801842,0.843607,0,0,0
55208,DCUN1D2,0,0.363756,0.0463709,0.0744909,0,0,0
51303,FKBP11,0,0.0333161,0.874011,0.902094,0,0,0
51691,LSM8,0.00443496,1.16492,4.15088e-08,3.01304e-07,0,0,0
80304,C2orf44,0,-0.0805739,0.342449,0.422683,0,0,0
54845,ESRP1,0.111273,4.71584,2.16109e-21,5.64025e-18,0,0,0
54974,THG1L,0,0.802824,1.91017e-05,6.75681e-05,0,0,0
7775,ZNF232,0,-0.79957,0.0512648,0.0814509,0,0,0
80185,TTI2,0,0.712809,0.000949585,0.00227134,0,0,0
55974,SLC50A1,0.0855721,1.67291,1.78871e-12,6.50525e-11,0,0,0
55274,PHF10,0.0390594,-0.267214,0.145321,0.203452,0,0,0
79170,PRR15L,0.0110526,2.11072,3.25114e-06,1.38293e-05,0,0,0
54980,C2orf42,0,1.73791,4.86272e-09,4.75243e-08,0,0,0
79685,SAP30L,0,0.467844,5.31736e-05,0.0001704,0,0,0
54482,TRMT13,0.0530327,1.80301,2.52917e-10,3.9452e-09,0,0,0
29914,UBIAD1,0.172528,0.0652835,0.501047,0.578695,0,0,0
57161,PELI2,0.0248761,-0.802134,0.003828,0.00801445,0,0,0
54995,OXSM,0.0152144,1.03885,3.86892e-05,0.000127677,0,0,0
64123,ELTD1,0,-1.29558,1.74782e-05,6.2526e-05,0,0,0
56947,MFF,0.03629,0.764288,2.8382e-05,9.65995e-05,0,0,0
5950,RBP4,0.122224,-6.73479,3.35902e-13,1.75549e-11,0,0,0
55626,AMBRA1,0.0997924,-0.0608506,0.375458,0.456872,0,0,0
65997,RASL11B,0.00258706,0.983891,3.89853e-05,0.000128595,0,0,0
54913,RPP25,0.0285995,0.0262492,0.886228,0.911987,0,0,0
79736,TEFM,0.279594,0.9709,7.47483e-06,2.90813e-05,0,0,0
54981,NMRK1,0.0197501,-0.00263627,0.991171,0.993407,0,0,0
55872,PBK,0.115591,1.89784,8.46481e-06,3.24972e-05,0,0,0
51163,DBR1,0,-0.0552392,0.527274,0.602696,0,0,0
11033,ADAP1,0.0073916,0.13594,0.222139,0.294007,0,0,0
11158,RABL2A,0,0.719668,0.000122874,0.000363786,0,0,0
50512,PODXL2,0.0761137,0.120375,0.328762,0.40869,0,0,0
144404,TMEM120B,0.0748399,-0.408366,0.0681545,0.104989,0,0,0
55333,SYNJ2BP,0.0824008,1.27297,3.21624e-07,1.78722e-06,0,0,0
11275,KLHL2,0.0167458,-0.146404,0.535176,0.609695,0,0,0
57823,SLAMF7,0.0704543,0.249745,0.427278,0.507043,0,0,0
51192,CKLF,0.0133537,1.31556,1.20015e-08,1.03493e-07,0,0,0
65003,MRPL11,0,-0.38204,0.0130033,0.0239207,0,0,0
54811,ZNF562,0,0.251365,0.09127,0.135462,0,0,0
55102,ATG2B,0.0448191,1.45917,2.8553e-08,2.16777e-07,0,0,0
64236,PDLIM2,0.095387,0.38483,0.0568214,0.0893114,0,0,0
55172,DNAAF2,0,1.1854,7.4293e-08,5.00212e-07,0,0,0
51285,RASL12,0.0105125,-1.05448,0.000629375,0.00156354,0,0,0
55615,PRR5,0.0441785,-0.464576,0.00980479,0.0185627,0,0,0
51106,TFB1M,0.00406538,0.0747633,0.718417,0.772994,0,0,0
80019,UBTD1,0.0055437,-0.218149,0.307702,0.386702,0,0,0
80022,MYO15B,0.00626233,-0.754542,0.0232244,0.0401863,0,0,0
80173,IFT74,0.00147832,0.663213,0.0019238,0.00427779,0,0,0
54946,SLC41A3,0.0073916,0.663453,0.00634126,0.0125834,0,0,0
79568,C2orf47,0,0.332809,0.00381838,0.00799667,0,0,0
55299,BRIX1,0.0236531,0.0440002,0.497604,0.575466,0,0,0
79691,QTRTD1,0,0.901964,2.73288e-06,1.18156e-05,0,0,0
51339,DACT1,0.0774868,3.15114,1.12434e-07,7.17923e-07,0,0,0
55670,PEX26,0.00406538,-0.645041,0.00134774,0.00311098,0,0,0
9388,LIPG,0.111903,-0.192257,0.144562,0.20253,0,0,0
79583,TMEM231,0,0.424954,0.220923,0.292534,0,0,0
27128,CYTH4,0.00403018,-0.78112,0.0159679,0.0287495,0,0,0
29928,TIMM22,0,-1.77803,5.23402e-05,0.000167857,0,0,0
23408,SIRT5,0.083494,-0.47789,0.00104997,0.00248926,0,0,0
63943,FKBPL,0.0578173,-0.245525,0.0536364,0.0848547,0,0,0
26233,FBXL6,0.0260554,1.3335,5.50148e-08,3.85945e-07,0,0,0
51411,BIN2,0.00748128,-0.0566898,0.805849,0.846633,0,0,0
55833,UBAP2,0.0190654,0.00576803,0.96986,0.977144,0,0,0
55100,WDR70,0,-0.108768,0.3664,0.447804,0,0,0
10891,PPARGC1A,0.107673,-0.668402,7.78447e-08,5.1994e-07,0,0,0
57758,SCUBE2,0.0948468,3.25972,1.05593e-05,3.96914e-05,0,0,0
9329,GTF3C4,0,1.07833,0.0002818,0.00076139,0,0,0
79072,FASTKD3,0,1.30701,1.03907e-08,9.149e-08,0,0,0
57045,TWSG1,0.100808,1.79649,3.84737e-07,2.09776e-06,0,0,0
79651,RHBDF2,0.0117869,0.28205,0.248623,0.323675,0,0,0
51016,EMC9,0,0.850922,0.000330225,0.000876572,0,0,0
63826,SRR,0.0036958,1.09493,0.00599213,0.0119624,0,0,0
51643,TMBIM4,0.00775775,0.658269,1.1644e-06,5.56375e-06,0,0,0
80153,EDC3,0,0.904832,3.80908e-05,0.000126141,0,0,0
51762,RAB8B,0.00627486,-0.108982,0.162938,0.224491,0,0,0
11274,USP18,0.0406598,0.685298,0.0428286,0.0693647,0,0,0
51182,HSPA14,0.0951125,1.34407,5.83385e-08,4.06455e-07,0,0,0
58494,JAM2,0.0425819,-2.0502,9.26298e-07,4.56093e-06,1,0,0
30833,NT5C,0.0257141,0.101907,0.429279,0.508993,0,0,0
55630,SLC39A4,0.0283613,1.63499,2.1308e-05,7.45753e-05,0,0,0
54465,ETAA1,0.248549,-0.166281,0.0771998,0.117172,0,0,0
79731,NARS2,0,1.42364,1.3695e-07,8.49661e-07,0,0,0
57597,BAHCC1,0.00886992,-0.1017,0.655551,0.718343,0,0,0
54958,TMEM160,0.0346734,0.715678,0.000686561,0.0016926,0,0,0
56945,MRPS22,0.00221748,-0.206399,0.216232,0.287282,0,0,0
64080,RBKS,0,0.840172,0.000595018,0.0014899,0,0,0
11094,CACFD1,0,-0.0578041,0.738938,0.791064,0,0,0
79797,ZNF408,0.0522955,-0.547705,0.000167586,0.000478529,0,0,0
79605,PGBD5,0.00955528,0.0185592,0.772019,0.819494,0,0,0
55422,ZNF331,0.485599,0.644646,0.0531511,0.0841565,0,0,0
55273,TMEM100,0.0788498,-3.92728,1.49753e-12,5.6187e-11,0,0,0
96764,TGS1,0.00689023,0.22439,0.0140577,0.0256349,0,0,0
112399,EGLN3,0.0336561,1.64008,0.000608592,0.00151881,0,0,0
79634,SCRN3,0.0194029,0.224652,0.0979947,0.144119,0,0,0
65979,PHACTR4,0.00928056,0.660335,0.00428673,0.00885345,0,0,0
79957,PAQR6,0.0138387,0.420467,0.130885,0.185284,0,0,0
79982,DNAJB14,0,1.60193,1.33745e-10,2.31652e-09,0,0,0
55650,PIGV,0,0.340835,0.0560631,0.0882757,0,0,0
80007,C10orf88,0,0.246834,0.0735572,0.112254,0,0,0
54961,SSH3,0.00300418,0.130247,0.487376,0.565465,0,0,0
80254,CEP63,0.0206965,0.162442,0.257291,0.333138,0,0,0
55303,GIMAP4,0.0203154,-0.201232,0.434162,0.513498,0,0,0
26589,MRPL46,0,-0.174444,0.293329,0.371528,0,0,0
79676,OGFOD2,0,0.387211,0.022903,0.0396688,0,0,0
79683,ZDHHC14,0,-1.04943,1.26434e-05,4.67105e-05,0,0,0
80745,THUMPD2,0.00147832,0.843239,9.24627e-06,3.5165e-05,0,0,0
60681,FKBP10,0.0841258,0.599385,0.0415033,0.0675105,0,0,0
23767,FLRT3,0.0380975,0.952046,0.104664,0.152508,0,0,0
54960,GEMIN8,0,0.285328,0.0273485,0.0464908,0,0,0
79134,TMEM185B,0.0267298,2.08792,7.38266e-09,6.77737e-08,0,0,0
55540,IL17RB,0.0808467,1.40975,0.0375887,0.0618289,0,0,0
54436,SH3TC1,0,1.2658,0.000145594,0.000422605,0,0,0
8877,SPHK1,0.114734,0.0242995,0.949625,0.961663,0,0,0
54962,TIPIN,0.0251605,0.80498,0.00285594,0.00614809,0,0,0
64218,SEMA4A,0.0209474,0.227425,0.233898,0.307113,0,0,0
23587,ELP5,0.0136745,1.45683,0.000262026,0.000713385,0,0,0
79034,C7orf26,0,-0.318346,0.00277147,0.00598486,0,0,0
79589,RNF128,0.0281256,0.0783517,0.906134,0.927663,0,0,0
28227,LOC102725016,0,-0.39837,0.00428085,0.00884406,0,0,0
79817,MOB3B,0.0131775,-0.322665,0.00866399,0.016622,0,0,0
59348,ZNF350,0.0720441,0.443292,0.00681737,0.0134177,0,0,0
51228,GLTP,0,0.932778,0.000831523,0.00201333,0,0,0
55224,ETNK2,0.00855449,1.51633,0.00149676,0.00341253,0,0,0
79618,HMBOX1,0.00727867,0.834252,0.105705,0.153772,0,0,0
79094,CHAC1,0.0480143,-0.24624,0.00987481,0.0186926,0,0,0
79623,GALNT14,0.0920282,-0.223024,0.307803,0.386725,0,0,0
55223,TRIM62,0.111961,0.279693,0.170652,0.233446,0,0,0
23554,TSPAN12,0.00651706,-0.741675,0.1641,0.225873,0,0,0
9141,PDCD5,0.0457761,0.538694,0.000150899,0.000436311,0,0,0
79886,CAAP1,0.00604674,1.70554,6.92799e-09,6.43896e-08,0,0,0
9064,MAP3K6,0.00702065,-0.680515,0.0159298,0.0286845,0,0,0
4482,MSRA,0.0171956,-1.28838,3.73412e-08,2.74273e-07,0,0,0
51393,TRPV2,0.0987513,-0.133817,0.349322,0.429851,0,0,0
29071,C1GALT1C1,0.0982476,0.892997,2.10517e-06,9.41071e-06,0,0,0
79663,HSPBAP1,0.0147832,1.02173,0.00239414,0.00523522,0,0,0
57415,C3orf14,0,1.96504,6.08981e-07,3.15084e-06,0,0,0
27071,DAPP1,0.0179246,-0.000728025,0.995401,0.996663,0,0,0
56986,DTWD1,0.00886992,0.419797,0.00655744,0.012969,0,0,0
55145,THAP1,0.00443496,1.13612,2.37561e-05,8.22726e-05,0,0,0
29789,OLA1,0.0819304,0.368081,0.0213399,0.0372199,0,0,0
55166,CENPQ,0.0436104,-0.0900583,0.151662,0.210914,0,0,0
26577,PCOLCE2,0.0259555,-4.91873,2.20507e-10,3.52711e-09,1,0,1
54503,ZDHHC13,0,0.709765,0.0120364,0.0223443,0,0,0
54521,WDR44,0,0.0520373,0.620346,0.687608,0,0,0
79746,ECHDC3,0.00869054,-1.23824,0.000363317,0.000953028,0,0,0
55039,TRMT12,0,0.496909,0.00337362,0.0071612,0,0,0
79596,RNF219,0,0.46698,0.00182486,0.00407946,0,0,0
80310,PDGFD,0.094396,-1.01448,0.00829726,0.0160047,0,0,0
26232,FBXO2,0.0205055,-1.39046,0.00174952,0.00392833,0,0,0
56992,KIF15,0.114016,0.295539,0.301904,0.38076,0,0,0
26289,AK5,0.0394606,-2.40987,6.67776e-05,0.00021013,0,0,0
79953,SYNDIG1,0.0381862,1.6633,0.000389323,0.00101321,0,0,0
79959,CEP76,0.0170007,1.77982,2.2303e-10,3.55947e-09,0,0,0
65986,ZBTB10,0.0509165,0.975906,0.0017487,0.00392711,0,0,0
54762,GRAMD1C,0.0161339,-1.04627,0.00670462,0.0132178,0,0,0
51222,ZNF219,0.0096401,-0.784164,5.72793e-08,3.99858e-07,0,0,0
79652,TMEM204,0,0.484367,0.0404752,0.0660345,0,0,0
11201,POLI,0.055204,1.69387,3.22013e-07,1.78868e-06,0,0,0
80179,MYO19,0.00349048,-0.352054,0.000990716,0.00236138,0,0,0
64398,MPP5,0,0.602285,0.0178255,0.0317364,0,0,0
49856,WRAP73,0.0883063,0.110889,0.335341,0.415524,0,0,0
79159,NOL12,0,-0.0277253,0.842269,0.875773,0,0,0
10678,B3GNT2,0.0122246,3.18495,4.33396e-13,2.10999e-11,0,0,0
55890,GPRC5C,0.0109636,-0.446182,0.100266,0.146866,0,0,0
64794,DDX31,0.00498933,0.00165749,0.991278,0.993443,0,0,0
51374,ATRAID,0.0712201,0.458354,0.000540215,0.00136445,0,0,0
81839,VANGL1,0.0642216,1.42656,0.000262774,0.000715146,0,0,0
11132,CAPN10,0,-0.184633,0.0761148,0.115685,1,1,0
64860,ARMCX5,0,1.19796,3.6013e-07,1.97495e-06,0,0,0
54991,C1orf159,0,-0.235051,0.124274,0.177338,0,0,0
54839,LRRC49,0.0406388,-0.318387,0.152252,0.211655,0,0,0
2055,CLN8,0,0.484951,0.00137385,0.00316325,0,0,0
64921,CASD1,0.152406,3.22075,8.08268e-09,7.31608e-08,0,0,0
55664,CDC37L1,0,1.16487,1.406e-07,8.69651e-07,0,0,0
55315,SLC29A3,0.0036958,1.04667,8.56933e-06,3.28364e-05,0,0,0
51027,BOLA1,0,0.0645801,0.764517,0.813,0,0,0
55270,NUDT15,0,-0.210747,0.284385,0.36181,0,0,0
55850,USE1,0.0018479,-0.835211,1.49617e-08,1.24637e-07,0,0,0
55770,EXOC2,0,1.83682,2.35734e-06,1.03846e-05,0,0,0
56616,DIABLO,0.0345866,0.974841,3.53175e-08,2.60891e-07,0,0,0
55008,HERC6,0.018828,-0.569812,0.357657,0.438552,0,0,0
374354,NHLRC2,0,-0.184866,0.325197,0.405356,0,0,0
55295,KLHL26,0,0.354548,0.0434083,0.0702317,0,0,0
55803,ADAP2,0.156448,0.185175,0.459621,0.538192,0,0,0
80162,ATHL1,0,-0.770424,0.220052,0.291544,0,0,0
54795,TRPM4,0.0870317,1.15893,6.20967e-06,2.46721e-05,0,0,0
64782,AEN,0,-0.283773,0.0178829,0.0318108,0,0,0
60560,NAA35,0,1.29686,2.90253e-07,1.63203e-06,0,0,0
51001,MTERF3,0.0779276,0.992019,2.80159e-05,9.54906e-05,0,0,0
79132,DHX58,0.011572,0.350739,0.139416,0.196131,0,0,0
57099,AVEN,0.0018479,-0.201112,0.258509,0.334395,0,0,0
4674,NAP1L2,0.0242093,-0.995407,1.43324e-06,6.70637e-06,0,0,0
78990,OTUB2,0.0802422,0.08356,0.511531,0.588699,0,0,0
10365,KLF2,0.103917,0.159631,0.555835,0.629094,0,0,0
28981,IFT81,0.0197105,0.941208,1.18948e-05,4.4209e-05,0,0,0
54344,DPM3,0.00626233,-0.0801152,0.657254,0.720098,0,0,0
79796,ALG9,0.216021,0.867031,0.00146788,0.00335583,0,0,0
79692,ZNF322,0.00147832,2.28716,1.71037e-15,2.43215e-13,0,0,0
64762,GAREM,0,-0.285165,0.486887,0.565094,0,0,0
140467,ZNF358,0,-1.50572,3.7194e-12,1.17325e-10,0,0,0
29946,SERTAD3,0.00542131,0.904179,6.33839e-06,2.51375e-05,0,0,0
23536,ADAT1,0,0.501918,0.0241787,0.0416409,0,0,0
56833,SLAMF8,0.00702065,0.431556,0.20359,0.272732,0,0,0
79977,GRHL2,0.49051,0.777881,0.000727169,0.00178497,0,0,0
55061,SUSD4,0.0875982,0.416141,0.410806,0.490773,0,0,0
55033,FKBP14,0.0183917,2.77282,2.18279e-13,1.22685e-11,0,0,0
55771,PRR11,0.104855,-0.366872,0.00300262,0.00643127,0,0,0
9489,PGS1,0,0.239123,0.172192,0.235303,0,0,0
80004,ESRP2,0.102172,0.428884,0.120028,0.171934,0,0,0
79661,MIR631,0,-0.141437,0.614551,0.682195,0,0,0
80219,COQ10B,0.0036958,1.8218,2.09237e-08,1.66128e-07,0,0,0
63924,CIDEC,0.021905,-5.28256,2.74058e-13,1.48179e-11,0,0,0
55327,LIN7C,0,0.959458,3.81052e-05,0.00012616,0,0,0
64132,XYLT2,0.0098838,-0.681892,0.00155033,0.00352563,0,0,0
10855,HPSE,0.115271,0.0928537,0.499692,0.577505,0,0,0
55128,TRIM68,0.0328875,-1.36781,8.58488e-06,3.28871e-05,0,0,0
79078,C1orf50,0.0817182,0.171461,0.357295,0.438221,0,0,0
54496,PRMT7,0.0978645,-0.285753,0.03756,0.0617889,0,0,0
79753,SNIP1,0.0610572,0.440632,0.00652232,0.0129085,0,0,0
55076,TMEM45A,0.0575033,1.73614,1.96934e-05,6.9437e-05,0,0,0
79767,ELMO3,0.00550961,-1.01675,0.0226486,0.0392678,0,0,0
23682,RAB38,0,0.0873552,0.873066,0.901532,0,0,0
79777,ACBD4,0.00147832,-0.475616,0.00367913,0.00773465,0,0,0
64084,CLSTN2,0.00712177,2.1834,0.000156303,0.00045035,0,0,0
57348,TTYH1,0.0419005,-1.81601,1.52809e-09,1.7899e-08,0,0,0
51435,SCARA3,0.065074,-0.536491,0.0272811,0.0463929,0,0,0
54785,C17orf59,0,-0.352667,0.0401902,0.0656599,0,0,0
79863,RBFA,0,-0.206283,0.0860154,0.128643,0,0,0
65260,COA7,0,-0.0918932,0.605679,0.674188,0,0,0
23548,TTC33,0,0.290328,0.230657,0.303529,0,0,0
83715,ESPN,0.0119805,-0.191399,0.00650825,0.0128842,0,0,0
25830,SULT4A1,0.00147832,0.0742887,0.572143,0.643865,0,0,0
192669,AGO3,0.00801783,2.10458,1.55814e-07,9.46867e-07,0,0,0
79633,FAT4,0.586708,-0.288752,0.409209,0.48907,0,0,0
11264,PXMP4,0,1.13199,0.00142065,0.00325728,0,0,0
79152,FA2H,0.0411145,0.133116,0.742508,0.793989,0,0,0
79658,ARHGAP10,0.0774037,-0.819634,6.9278e-06,2.72061e-05,0,0,0
2121,EVC,0,0.627037,0.0212527,0.0370815,0,0,0
54880,BCOR,0.526428,1.44741,5.43287e-07,2.85391e-06,0,0,0
54210,TREM1,0.0678529,-0.0303872,0.794087,0.836997,0,0,0
80169,CTC1,0.0120113,-0.0819309,0.722718,0.77674,0,0,0
51705,EMCN,0.0825431,0.2858,0.625164,0.691655,0,0,0
29123,ANKRD11,0.102617,0.278352,0.269687,0.346553,0,0,0
79570,NKAIN1,0.0445525,1.27189,0.0191538,0.0338135,0,0,0
56913,C1GALT1,0.0956191,-0.223702,0.465607,0.543992,0,0,0
10742,RAI2,0.0712471,1.05433,0.0299487,0.0504586,0,0,0
79705,LRRK1,0,0.208553,0.287123,0.364696,0,0,0
100132341,CLUHP3,0,0.237257,0.379278,0.4603,0,0,0
55617,TASP1,0.0747214,0.374263,0.0160769,0.0289127,0,0,0
63035,BCORL1,0.53978,-0.975654,2.3392e-11,5.44872e-10,0,0,0
29998,GLTSCR1,0,0.0452816,0.63679,0.7016,0,0,0
55188,RIC8B,0,0.799888,4.59191e-05,0.000148978,0,0,0
51006,SLC35C2,0,0.157093,0.0452088,0.0728298,0,0,0
54968,TMEM70,0.0170694,-0.243376,0.163297,0.224899,0,0,0
55286,C4orf19,0,-0.263386,0.586737,0.657427,0,0,0
79786,KLHL36,0,-0.169375,0.182172,0.247269,0,0,0
25975,EGFL6,0.0219314,-0.737377,0.130647,0.185028,0,0,0
79890,RIN3,0.361503,-1.45232,5.18534e-09,5.01261e-08,0,0,0
63899,NSUN3,0.00886992,0.0345981,0.834874,0.869865,0,0,0
55654,TMEM127,0.380683,0.0918787,0.45237,0.531058,0,0,0
79639,TMEM53,0,-0.0511909,0.682631,0.742126,0,0,0
