#node1,node2,node1_string_id,node2_string_id,source,combined_score
KRT10,KRT28,9606.ENSP00000269576,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.436
KRT10,KRT26,9606.ENSP00000269576,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.438
KRT10,KRT36,9606.ENSP00000269576,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.439
KRT10,KRT18,9606.ENSP00000269576,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.445
KRT10,KRT27,9606.ENSP00000269576,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.449
KRT10,KRT17,9606.ENSP00000269576,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.483
KRT10,KRT16,9606.ENSP00000269576,9606.ENSP00000301653,estrogen-signaling-pathway-string,0.788
KRT12,KRT33A,9606.ENSP00000251643,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.444
KRT12,KRT14,9606.ENSP00000251643,9606.ENSP00000167586,estrogen-signaling-pathway-string,0.42
KRT12,KRT20,9606.ENSP00000251643,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.573
KRT12,KRT23,9606.ENSP00000251643,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.423
KRT12,KRT37,9606.ENSP00000251643,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.409
KRT12,KRT32,9606.ENSP00000251643,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.408
KRT12,KRT13,9606.ENSP00000251643,9606.ENSP00000246635,estrogen-signaling-pathway-string,0.422
KRT12,KRT38,9606.ENSP00000251643,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.409
KRT12,KRT9,9606.ENSP00000251643,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.453
KRT12,KRT26,9606.ENSP00000251643,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.405
KRT12,KRT16,9606.ENSP00000251643,9606.ENSP00000301653,estrogen-signaling-pathway-string,0.406
KRT12,KRT17,9606.ENSP00000251643,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.407
KRT12,KRT35,9606.ENSP00000251643,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.408
KRT12,KRT39,9606.ENSP00000251643,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.41
KRT12,KRT18,9606.ENSP00000251643,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.41
KRT12,KRT25,9606.ENSP00000251643,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.413
KRT12,KRT28,9606.ENSP00000251643,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.413
KRT12,KRT24,9606.ENSP00000251643,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.423
KRT12,KRT19,9606.ENSP00000251643,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.423
KRT12,KRT31,9606.ENSP00000251643,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.426
KRT12,KRT15,9606.ENSP00000251643,9606.ENSP00000377546,estrogen-signaling-pathway-string,0.426
KRT12,KRT33B,9606.ENSP00000251643,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.433
KRT12,KRT36,9606.ENSP00000251643,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.435
KRT12,KRT40,9606.ENSP00000251643,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.44
KRT12,KRT34,9606.ENSP00000251643,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.441
KRT12,KRT27,9606.ENSP00000251643,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.467
KRT13,KRT33A,9606.ENSP00000246635,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.437
KRT13,KRT14,9606.ENSP00000246635,9606.ENSP00000167586,estrogen-signaling-pathway-string,0.561
KRT13,KRT20,9606.ENSP00000246635,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.624
KRT13,KRT23,9606.ENSP00000246635,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.459
KRT13,KRT37,9606.ENSP00000246635,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.419
KRT13,KRT32,9606.ENSP00000246635,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.48
KRT13,KRT39,9606.ENSP00000246635,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.4
KRT13,KRT33B,9606.ENSP00000246635,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.401
KRT13,KRT28,9606.ENSP00000246635,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.403
KRT13,KRT26,9606.ENSP00000246635,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.404
KRT13,KRT34,9606.ENSP00000246635,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.404
KRT13,KRT25,9606.ENSP00000246635,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.406
KRT13,KRT38,9606.ENSP00000246635,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.407
KRT13,KRT35,9606.ENSP00000246635,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.42
KRT13,KRT40,9606.ENSP00000246635,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.427
KRT13,KRT27,9606.ENSP00000246635,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.43
KRT13,KRT9,9606.ENSP00000246635,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.44
KRT13,KRT31,9606.ENSP00000246635,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.45
KRT13,KRT36,9606.ENSP00000246635,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.457
KRT13,KRT18,9606.ENSP00000246635,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.489
KRT13,KRT24,9606.ENSP00000246635,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.489
KRT13,KRT16,9606.ENSP00000246635,9606.ENSP00000301653,estrogen-signaling-pathway-string,0.596
KRT13,KRT17,9606.ENSP00000246635,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.596
KRT13,KRT19,9606.ENSP00000246635,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.658
KRT13,KRT15,9606.ENSP00000246635,9606.ENSP00000377546,estrogen-signaling-pathway-string,0.676
KRT14,KRT33A,9606.ENSP00000167586,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.46
KRT14,KRT38,9606.ENSP00000167586,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.413
KRT14,KRT37,9606.ENSP00000167586,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.413
KRT14,KRT33B,9606.ENSP00000167586,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.416
KRT14,KRT40,9606.ENSP00000167586,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.416
KRT14,KRT39,9606.ENSP00000167586,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.418
KRT14,KRT28,9606.ENSP00000167586,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.423
KRT14,KRT32,9606.ENSP00000167586,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.425
KRT14,KRT20,9606.ENSP00000167586,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.425
KRT14,KRT34,9606.ENSP00000167586,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.427
KRT14,KRT26,9606.ENSP00000167586,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.433
KRT14,KRT25,9606.ENSP00000167586,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.435
KRT14,KRT35,9606.ENSP00000167586,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.438
KRT14,KRT31,9606.ENSP00000167586,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.446
KRT14,KRT24,9606.ENSP00000167586,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.448
KRT14,KRT36,9606.ENSP00000167586,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.452
KRT14,KRT23,9606.ENSP00000167586,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.458
KRT14,KRT27,9606.ENSP00000167586,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.46
KRT14,KRT19,9606.ENSP00000167586,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.47
KRT14,KRT9,9606.ENSP00000167586,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.537
KRT14,KRT18,9606.ENSP00000167586,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.637
KRT14,KRT15,9606.ENSP00000167586,9606.ENSP00000377546,estrogen-signaling-pathway-string,0.731
KRT14,PGR,9606.ENSP00000167586,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.734
KRT14,KRT17,9606.ENSP00000167586,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.814
KRT14,KRT16,9606.ENSP00000167586,9606.ENSP00000301653,estrogen-signaling-pathway-string,0.868
KRT15,KRT33A,9606.ENSP00000377546,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.475
KRT15,KRT20,9606.ENSP00000377546,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.577
KRT15,KRT23,9606.ENSP00000377546,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.468
KRT15,KRT37,9606.ENSP00000377546,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.406
KRT15,KRT32,9606.ENSP00000377546,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.461
KRT15,KRT38,9606.ENSP00000377546,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.413
KRT15,KRT9,9606.ENSP00000377546,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.442
KRT15,KRT31,9606.ENSP00000377546,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.455
KRT15,KRT33B,9606.ENSP00000377546,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.41
KRT15,KRT24,9606.ENSP00000377546,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.432
KRT15,KRT16,9606.ENSP00000377546,9606.ENSP00000301653,estrogen-signaling-pathway-string,0.621
KRT15,KRT27,9606.ENSP00000377546,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.455
KRT15,KRT28,9606.ENSP00000377546,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.415
KRT15,KRT17,9606.ENSP00000377546,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.618
KRT15,KRT25,9606.ENSP00000377546,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.422
KRT15,KRT36,9606.ENSP00000377546,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.454
KRT15,KRT26,9606.ENSP00000377546,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.421
KRT15,KRT39,9606.ENSP00000377546,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.406
KRT15,KRT19,9606.ENSP00000377546,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.57
KRT15,KRT40,9606.ENSP00000377546,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.407
KRT15,KRT18,9606.ENSP00000377546,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.626
KRT15,KRT34,9606.ENSP00000377546,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.417
KRT15,KRT35,9606.ENSP00000377546,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.429
KRT16,KRT33A,9606.ENSP00000301653,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.47
KRT16,KRT20,9606.ENSP00000301653,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.415
KRT16,KRT23,9606.ENSP00000301653,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.48
KRT16,KRT37,9606.ENSP00000301653,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.431
KRT16,KRT32,9606.ENSP00000301653,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.442
KRT16,KRT38,9606.ENSP00000301653,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.415
KRT16,KRT9,9606.ENSP00000301653,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.547
KRT16,KRT31,9606.ENSP00000301653,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.444
KRT16,KRT33B,9606.ENSP00000301653,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.432
KRT16,KRT24,9606.ENSP00000301653,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.439
KRT16,KRT39,9606.ENSP00000301653,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.4
KRT16,KRT40,9606.ENSP00000301653,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.407
KRT16,KRT28,9606.ENSP00000301653,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.426
KRT16,KRT25,9606.ENSP00000301653,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.429
KRT16,KRT35,9606.ENSP00000301653,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.434
KRT16,KRT34,9606.ENSP00000301653,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.438
KRT16,KRT26,9606.ENSP00000301653,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.438
KRT16,KRT27,9606.ENSP00000301653,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.454
KRT16,KRT36,9606.ENSP00000301653,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.459
KRT16,KRT19,9606.ENSP00000301653,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.469
KRT16,KRT18,9606.ENSP00000301653,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.473
KRT16,KRT17,9606.ENSP00000301653,9606.ENSP00000308452,estrogen-signaling-pathway-string,0.88
KRT17,KRT33A,9606.ENSP00000308452,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.456
KRT17,KRT20,9606.ENSP00000308452,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.423
KRT17,KRT23,9606.ENSP00000308452,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.458
KRT17,KRT37,9606.ENSP00000308452,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.416
KRT17,KRT32,9606.ENSP00000308452,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.423
KRT17,KRT38,9606.ENSP00000308452,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.414
KRT17,KRT9,9606.ENSP00000308452,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.494
KRT17,KRT31,9606.ENSP00000308452,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.428
KRT17,KRT33B,9606.ENSP00000308452,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.421
KRT17,KRT24,9606.ENSP00000308452,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.41
KRT17,KRT27,9606.ENSP00000308452,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.481
KRT17,KRT28,9606.ENSP00000308452,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.419
KRT17,KRT39,9606.ENSP00000308452,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.408
KRT17,KRT26,9606.ENSP00000308452,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.421
KRT17,KRT25,9606.ENSP00000308452,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.425
KRT17,KRT34,9606.ENSP00000308452,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.427
KRT17,KRT40,9606.ENSP00000308452,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.43
KRT17,KRT35,9606.ENSP00000308452,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.443
KRT17,KRT36,9606.ENSP00000308452,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.45
KRT17,KRT19,9606.ENSP00000308452,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.509
KRT17,PGR,9606.ENSP00000308452,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.528
KRT17,KRT18,9606.ENSP00000308452,9606.ENSP00000373489,estrogen-signaling-pathway-string,0.686
KRT18,KRT33A,9606.ENSP00000373489,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.563
KRT18,KRT20,9606.ENSP00000373489,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.647
KRT18,KRT23,9606.ENSP00000373489,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.448
KRT18,KRT37,9606.ENSP00000373489,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.402
KRT18,KRT32,9606.ENSP00000373489,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.406
KRT18,KRT38,9606.ENSP00000373489,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.405
KRT18,KRT9,9606.ENSP00000373489,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.652
KRT18,KRT31,9606.ENSP00000373489,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.408
KRT18,KRT33B,9606.ENSP00000373489,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.403
KRT18,KRT24,9606.ENSP00000373489,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.406
KRT18,KRT27,9606.ENSP00000373489,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.446
KRT18,KRT28,9606.ENSP00000373489,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.418
KRT18,KRT25,9606.ENSP00000373489,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.421
KRT18,PGR,9606.ENSP00000373489,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.534
KRT18,KRT36,9606.ENSP00000373489,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.429
KRT18,KRT26,9606.ENSP00000373489,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.433
KRT18,KRT39,9606.ENSP00000373489,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.427
KRT18,KRT19,9606.ENSP00000373489,9606.ENSP00000355124,estrogen-signaling-pathway-string,0.928
KRT18,KRT40,9606.ENSP00000373489,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.413
KRT18,RAF1,9606.ENSP00000373489,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.404
KRT18,KRT34,9606.ENSP00000373489,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.421
KRT18,KRT35,9606.ENSP00000373489,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.655
KRT19,KRT33A,9606.ENSP00000355124,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.436
KRT19,KRT20,9606.ENSP00000355124,9606.ENSP00000167588,estrogen-signaling-pathway-string,0.664
KRT19,KRT23,9606.ENSP00000355124,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.442
KRT19,KRT37,9606.ENSP00000355124,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.412
KRT19,KRT32,9606.ENSP00000355124,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.415
KRT19,KRT38,9606.ENSP00000355124,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.405
KRT19,KRT9,9606.ENSP00000355124,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.552
KRT19,KRT31,9606.ENSP00000355124,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.403
KRT19,KRT33B,9606.ENSP00000355124,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.4
KRT19,MAPK3,9606.ENSP00000355124,9606.ENSP00000263025,estrogen-signaling-pathway-string,0.406
KRT19,KRT24,9606.ENSP00000355124,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.411
KRT19,KRT27,9606.ENSP00000355124,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.432
KRT19,KRT28,9606.ENSP00000355124,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.405
KRT19,KRT25,9606.ENSP00000355124,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.408
KRT19,PGR,9606.ENSP00000355124,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.533
KRT19,KRT36,9606.ENSP00000355124,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.428
KRT19,KRT26,9606.ENSP00000355124,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.41
KRT19,KRT39,9606.ENSP00000355124,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.401
KRT19,KRT35,9606.ENSP00000355124,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.401
KRT19,RAF1,9606.ENSP00000355124,9606.ENSP00000401888,estrogen-signaling-pathway-string,0.405
KRT19,KRT34,9606.ENSP00000355124,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.406
KRT19,KRT40,9606.ENSP00000355124,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.418
KRT20,KRT33A,9606.ENSP00000167588,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.571
KRT20,NRAS,9606.ENSP00000167588,9606.ENSP00000358548,estrogen-signaling-pathway-string,0.407
KRT20,KRT35,9606.ENSP00000167588,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.411
KRT20,KRT37,9606.ENSP00000167588,9606.ENSP00000225550,estrogen-signaling-pathway-string,0.417
KRT20,PIK3CA,9606.ENSP00000167588,9606.ENSP00000263967,estrogen-signaling-pathway-string,0.418
KRT20,KRT33B,9606.ENSP00000167588,9606.ENSP00000251646,estrogen-signaling-pathway-string,0.418
KRT20,KRT25,9606.ENSP00000167588,9606.ENSP00000310573,estrogen-signaling-pathway-string,0.42
KRT20,KRT38,9606.ENSP00000167588,9606.ENSP00000246646,estrogen-signaling-pathway-string,0.42
KRT20,KRT28,9606.ENSP00000167588,9606.ENSP00000305263,estrogen-signaling-pathway-string,0.421
KRT20,KRT32,9606.ENSP00000167588,9606.ENSP00000225899,estrogen-signaling-pathway-string,0.423
KRT20,KRT39,9606.ENSP00000167588,9606.ENSP00000347823,estrogen-signaling-pathway-string,0.426
KRT20,KRT26,9606.ENSP00000167588,9606.ENSP00000334798,estrogen-signaling-pathway-string,0.427
KRT20,KRT23,9606.ENSP00000167588,9606.ENSP00000209718,estrogen-signaling-pathway-string,0.428
KRT20,KRT36,9606.ENSP00000167588,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.442
KRT20,KRT31,9606.ENSP00000167588,9606.ENSP00000251645,estrogen-signaling-pathway-string,0.444
KRT20,KRT34,9606.ENSP00000167588,9606.ENSP00000377570,estrogen-signaling-pathway-string,0.452
KRT20,KRT40,9606.ENSP00000167588,9606.ENSP00000366984,estrogen-signaling-pathway-string,0.469
KRT20,KRT27,9606.ENSP00000167588,9606.ENSP00000301656,estrogen-signaling-pathway-string,0.473
KRT20,KRT24,9606.ENSP00000167588,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.573
KRT20,PGR,9606.ENSP00000167588,9606.ENSP00000325120,estrogen-signaling-pathway-string,0.675
KRT20,KRT9,9606.ENSP00000167588,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.771
KRT23,KRT33A,9606.ENSP00000209718,9606.ENSP00000007735,estrogen-signaling-pathway-string,0.466
KRT23,KRT36,9606.ENSP00000209718,9606.ENSP00000329165,estrogen-signaling-pathway-string,0.42
KRT23,KRT24,9606.ENSP00000209718,9606.ENSP00000264651,estrogen-signaling-pathway-string,0.423
KRT23,KRT35,9606.ENSP00000209718,9606.ENSP00000377558,estrogen-signaling-pathway-string,0.432
KRT23,KRT9,9606.ENSP00000209718,9606.ENSP00000246662,estrogen-signaling-pathway-string,0.438
