#node1,node2,node1_string_id,node2_string_id,combined_score
ESR1,HSPA1B,9606.ENSP00000405330,9606.ENSP00000364801,0.454
ESR1,PRKACG,9606.ENSP00000405330,9606.ENSP00000366488,0.956
ESR1,KRT18,9606.ENSP00000405330,9606.ENSP00000373489,0.614
ESR1,GRB2,9606.ENSP00000405330,9606.ENSP00000376345,0.819
ESR1,GPER1,9606.ENSP00000405330,9606.ENSP00000380281,0.953
ESR1,NCOA1,9606.ENSP00000405330,9606.ENSP00000385216,0.999
ESR1,NCOA2,9606.ENSP00000405330,9606.ENSP00000399968,0.999
ESR1,SHC1,9606.ENSP00000405330,9606.ENSP00000401303,0.99
ESR1,RAF1,9606.ENSP00000405330,9606.ENSP00000401888,0.642
ESR1,TGFA,9606.ENSP00000405330,9606.ENSP00000404131,0.691
ESR1,GNAI1,9606.ENSP00000405330,9606.ENSP00000497260,0.647
ESR1,HRAS,9606.ENSP00000405330,9606.ENSP00000407586,0.715
ESR1,FKBP5,9606.ENSP00000405330,9606.ENSP00000444810,0.883
ESR1,HSPA8,9606.ENSP00000405330,9606.ENSP00000437125,0.919
ESR1,PIK3R1,9606.ENSP00000405330,9606.ENSP00000428056,0.994
ESR2,FKBP4,9606.ENSP00000343925,9606.ENSP00000001008,0.596
ESR2,MAPK1,9606.ENSP00000343925,9606.ENSP00000215832,0.948
ESR2,PIK3R2,9606.ENSP00000343925,9606.ENSP00000222254,0.435
ESR2,PIK3R3,9606.ENSP00000343925,9606.ENSP00000262741,0.436
ESR2,MAPK3,9606.ENSP00000343925,9606.ENSP00000263025,0.955
ESR2,PIK3CA,9606.ENSP00000343925,9606.ENSP00000263967,0.575
ESR2,TFF1,9606.ENSP00000343925,9606.ENSP00000291527,0.429
ESR2,NOS3,9606.ENSP00000343925,9606.ENSP00000297494,0.689
ESR2,FOS,9606.ENSP00000343925,9606.ENSP00000306245,0.961
ESR2,PRKACA,9606.ENSP00000343925,9606.ENSP00000309591,0.943
ESR2,GNAI2,9606.ENSP00000343925,9606.ENSP00000312999,0.542
ESR2,PGR,9606.ENSP00000343925,9606.ENSP00000325120,0.471
ESR2,SP1,9606.ENSP00000343925,9606.ENSP00000329357,0.988
ESR2,HSP90AA1,9606.ENSP00000343925,9606.ENSP00000335153,0.884
ESR2,GNAI1,9606.ENSP00000343925,9606.ENSP00000497260,0.526
ESR2,GNAI3,9606.ENSP00000343925,9606.ENSP00000358867,0.526
ESR2,PIK3R1,9606.ENSP00000343925,9606.ENSP00000428056,0.53
ESR2,KRT18,9606.ENSP00000343925,9606.ENSP00000373489,0.532
ESR2,FKBP5,9606.ENSP00000343925,9606.ENSP00000444810,0.62
ESR2,HSP90AB1,9606.ENSP00000343925,9606.ENSP00000360609,0.832
ESR2,PRKACG,9606.ENSP00000343925,9606.ENSP00000366488,0.943
ESR2,PRKACB,9606.ENSP00000343925,9606.ENSP00000359719,0.943
ESR2,JUN,9606.ENSP00000343925,9606.ENSP00000360266,0.967
ESR2,NCOA2,9606.ENSP00000343925,9606.ENSP00000399968,0.993
ESR2,SRC,9606.ENSP00000343925,9606.ENSP00000362680,0.995
ESR2,NCOA3,9606.ENSP00000343925,9606.ENSP00000361066,0.997
ESR2,NCOA1,9606.ENSP00000343925,9606.ENSP00000385216,0.999
FKBP4,MAPK1,9606.ENSP00000001008,9606.ENSP00000215832,0.457
FKBP4,HSP90B1,9606.ENSP00000001008,9606.ENSP00000299767,0.463
FKBP4,MAPK3,9606.ENSP00000001008,9606.ENSP00000263025,0.488
FKBP4,SRC,9606.ENSP00000001008,9606.ENSP00000362680,0.543
FKBP4,HSPA1L,9606.ENSP00000001008,9606.ENSP00000364805,0.606
FKBP4,HSPA2,9606.ENSP00000001008,9606.ENSP00000378199,0.748
FKBP4,HSPA1B,9606.ENSP00000001008,9606.ENSP00000364801,0.806
FKBP4,HSPA8,9606.ENSP00000001008,9606.ENSP00000437125,0.942
FKBP4,FKBP5,9606.ENSP00000001008,9606.ENSP00000444810,0.972
FKBP4,PGR,9606.ENSP00000001008,9606.ENSP00000325120,0.977
FKBP4,HSP90AB1,9606.ENSP00000001008,9606.ENSP00000360609,0.999
FKBP4,HSP90AA1,9606.ENSP00000001008,9606.ENSP00000335153,0.999
FKBP5,MAPK1,9606.ENSP00000444810,9606.ENSP00000215832,0.489
FKBP5,MAPK3,9606.ENSP00000444810,9606.ENSP00000263025,0.579
FKBP5,FOS,9606.ENSP00000444810,9606.ENSP00000306245,0.62
FKBP5,PRKACA,9606.ENSP00000444810,9606.ENSP00000309591,0.417
FKBP5,PGR,9606.ENSP00000444810,9606.ENSP00000325120,0.977
FKBP5,HSP90AA1,9606.ENSP00000444810,9606.ENSP00000335153,0.999
FKBP5,HSP90AB1,9606.ENSP00000444810,9606.ENSP00000360609,0.999
FKBP5,SRC,9606.ENSP00000444810,9606.ENSP00000362680,0.542
FKBP5,HSPA1B,9606.ENSP00000444810,9606.ENSP00000364801,0.69
FKBP5,HSPA1L,9606.ENSP00000444810,9606.ENSP00000364805,0.701
FKBP5,HSPA2,9606.ENSP00000444810,9606.ENSP00000378199,0.608
FKBP5,HSPA8,9606.ENSP00000444810,9606.ENSP00000437125,0.871
FOS,MAPK1,9606.ENSP00000306245,9606.ENSP00000215832,0.992
FOS,HBEGF,9606.ENSP00000306245,9606.ENSP00000230990,0.695
FOS,RARA,9606.ENSP00000306245,9606.ENSP00000254066,0.868
FOS,KRAS,9606.ENSP00000306245,9606.ENSP00000256078,0.55
FOS,MAPK3,9606.ENSP00000306245,9606.ENSP00000263025,0.994
FOS,PIK3CA,9606.ENSP00000306245,9606.ENSP00000263967,0.625
FOS,TFF1,9606.ENSP00000306245,9606.ENSP00000291527,0.413
FOS,NOS3,9606.ENSP00000306245,9606.ENSP00000297494,0.432
FOS,HSP90B1,9606.ENSP00000306245,9606.ENSP00000299767,0.405
FOS,MAP2K1,9606.ENSP00000306245,9606.ENSP00000302486,0.652
FOS,HSP90AB1,9606.ENSP00000306245,9606.ENSP00000360609,0.446
FOS,NRAS,9606.ENSP00000306245,9606.ENSP00000358548,0.481
FOS,NCOA2,9606.ENSP00000306245,9606.ENSP00000399968,0.517
FOS,RAF1,9606.ENSP00000306245,9606.ENSP00000401888,0.517
FOS,KRT19,9606.ENSP00000306245,9606.ENSP00000355124,0.525
FOS,HSPA1B,9606.ENSP00000306245,9606.ENSP00000364801,0.532
FOS,HSPA8,9606.ENSP00000306245,9606.ENSP00000437125,0.584
FOS,HSP90AA1,9606.ENSP00000306245,9606.ENSP00000335153,0.604
FOS,PIK3R1,9606.ENSP00000306245,9606.ENSP00000428056,0.644
FOS,PGR,9606.ENSP00000306245,9606.ENSP00000325120,0.659
FOS,TGFA,9606.ENSP00000306245,9606.ENSP00000404131,0.67
FOS,HRAS,9606.ENSP00000306245,9606.ENSP00000407586,0.763
FOS,SP1,9606.ENSP00000306245,9606.ENSP00000329357,0.944
FOS,NCOA1,9606.ENSP00000306245,9606.ENSP00000385216,0.949
FOS,PRKACA,9606.ENSP00000306245,9606.ENSP00000309591,0.959
FOS,PRKACG,9606.ENSP00000306245,9606.ENSP00000366488,0.959
FOS,PRKACB,9606.ENSP00000306245,9606.ENSP00000359719,0.959
FOS,NCOA3,9606.ENSP00000306245,9606.ENSP00000361066,0.97
FOS,SRC,9606.ENSP00000306245,9606.ENSP00000362680,0.986
FOS,JUN,9606.ENSP00000306245,9606.ENSP00000360266,0.999
GABBR1,GABBR2,9606.ENSP00000366233,9606.ENSP00000259455,0.999
GABBR1,GRM1,9606.ENSP00000366233,9606.ENSP00000282753,0.905
GABBR1,KCNJ3,9606.ENSP00000366233,9606.ENSP00000295101,0.953
GABBR1,GNAI2,9606.ENSP00000366233,9606.ENSP00000312999,0.904
GABBR1,KCNJ9,9606.ENSP00000366233,9606.ENSP00000357067,0.94
GABBR1,GNAI3,9606.ENSP00000366233,9606.ENSP00000358867,0.909
GABBR1,SRC,9606.ENSP00000366233,9606.ENSP00000362680,0.581
GABBR1,PIK3R1,9606.ENSP00000366233,9606.ENSP00000428056,0.441
GABBR1,KCNJ5,9606.ENSP00000366233,9606.ENSP00000433295,0.91
GABBR1,KCNJ6,9606.ENSP00000366233,9606.ENSP00000477437,0.96
GABBR1,GNAI1,9606.ENSP00000366233,9606.ENSP00000497260,0.98
GABBR2,SRC,9606.ENSP00000259455,9606.ENSP00000362680,0.54
GABBR2,GRM1,9606.ENSP00000259455,9606.ENSP00000282753,0.827
GABBR2,KCNJ5,9606.ENSP00000259455,9606.ENSP00000433295,0.911
GABBR2,GNAI2,9606.ENSP00000259455,9606.ENSP00000312999,0.929
GABBR2,GNAI3,9606.ENSP00000259455,9606.ENSP00000358867,0.936
GABBR2,KCNJ9,9606.ENSP00000259455,9606.ENSP00000357067,0.946
GABBR2,KCNJ3,9606.ENSP00000259455,9606.ENSP00000295101,0.959
GABBR2,KCNJ6,9606.ENSP00000259455,9606.ENSP00000477437,0.962
GABBR2,GNAI1,9606.ENSP00000259455,9606.ENSP00000497260,0.992
GNAI1,MAPK1,9606.ENSP00000497260,9606.ENSP00000215832,0.931
GNAI1,PIK3R2,9606.ENSP00000497260,9606.ENSP00000222254,0.902
GNAI1,KRAS,9606.ENSP00000497260,9606.ENSP00000256078,0.926
GNAI1,PLCB2,9606.ENSP00000497260,9606.ENSP00000260402,0.926
GNAI1,PIK3R3,9606.ENSP00000497260,9606.ENSP00000262741,0.915
GNAI1,MAPK3,9606.ENSP00000497260,9606.ENSP00000263025,0.953
GNAI1,PIK3CA,9606.ENSP00000497260,9606.ENSP00000263967,0.914
GNAI1,GRM1,9606.ENSP00000497260,9606.ENSP00000282753,0.907
GNAI1,GNAQ,9606.ENSP00000497260,9606.ENSP00000286548,0.744
GNAI1,KCNJ3,9606.ENSP00000497260,9606.ENSP00000295101,0.902
GNAI1,NOS3,9606.ENSP00000497260,9606.ENSP00000297494,0.906
GNAI1,PRKACA,9606.ENSP00000497260,9606.ENSP00000309591,0.739
GNAI1,GNAI2,9606.ENSP00000497260,9606.ENSP00000312999,0.975
GNAI1,PLCB1,9606.ENSP00000497260,9606.ENSP00000338185,0.928
GNAI1,KCNJ9,9606.ENSP00000497260,9606.ENSP00000357067,0.918
GNAI1,NRAS,9606.ENSP00000497260,9606.ENSP00000358548,0.918
GNAI1,GNAI3,9606.ENSP00000497260,9606.ENSP00000358867,0.984
GNAI1,PRKACB,9606.ENSP00000497260,9606.ENSP00000359719,0.757
GNAI1,GNAS,9606.ENSP00000497260,9606.ENSP00000360141,0.728
GNAI1,SRC,9606.ENSP00000497260,9606.ENSP00000362680,0.916
GNAI1,PRKACG,9606.ENSP00000497260,9606.ENSP00000366488,0.743
GNAI1,PIK3CD,9606.ENSP00000497260,9606.ENSP00000366563,0.903
GNAI1,PLCB4,9606.ENSP00000497260,9606.ENSP00000367762,0.936
GNAI1,POMC,9606.ENSP00000497260,9606.ENSP00000384092,0.816
GNAI1,SOS1,9606.ENSP00000497260,9606.ENSP00000384675,0.579
GNAI1,OPRM1,9606.ENSP00000497260,9606.ENSP00000394624,0.992
GNAI1,HRAS,9606.ENSP00000497260,9606.ENSP00000407586,0.923
GNAI1,PIK3R1,9606.ENSP00000497260,9606.ENSP00000428056,0.912
GNAI1,KCNJ5,9606.ENSP00000497260,9606.ENSP00000433295,0.904
GNAI1,PLCB3,9606.ENSP00000497260,9606.ENSP00000443631,0.93
GNAI1,KCNJ6,9606.ENSP00000497260,9606.ENSP00000477437,0.903
GNAI1,PIK3CB,9606.ENSP00000497260,9606.ENSP00000501150,0.942
GNAI2,MAPK1,9606.ENSP00000312999,9606.ENSP00000215832,0.934
GNAI2,PIK3R2,9606.ENSP00000312999,9606.ENSP00000222254,0.902
GNAI2,KRAS,9606.ENSP00000312999,9606.ENSP00000256078,0.938
GNAI2,PLCB2,9606.ENSP00000312999,9606.ENSP00000260402,0.934
GNAI2,PIK3R3,9606.ENSP00000312999,9606.ENSP00000262741,0.902
GNAI2,MAPK3,9606.ENSP00000312999,9606.ENSP00000263025,0.937
GNAI2,PIK3CA,9606.ENSP00000312999,9606.ENSP00000263967,0.915
GNAI2,GRM1,9606.ENSP00000312999,9606.ENSP00000282753,0.912
GNAI2,GNAQ,9606.ENSP00000312999,9606.ENSP00000286548,0.745
GNAI2,KCNJ3,9606.ENSP00000312999,9606.ENSP00000295101,0.903
GNAI2,NOS3,9606.ENSP00000312999,9606.ENSP00000297494,0.906
GNAI2,PRKACA,9606.ENSP00000312999,9606.ENSP00000309591,0.744
GNAI2,HSP90AB1,9606.ENSP00000312999,9606.ENSP00000360609,0.575
GNAI2,SOS1,9606.ENSP00000312999,9606.ENSP00000384675,0.588
GNAI2,GNAS,9606.ENSP00000312999,9606.ENSP00000360141,0.626
GNAI2,PRKACG,9606.ENSP00000312999,9606.ENSP00000366488,0.729
GNAI2,PRKACB,9606.ENSP00000312999,9606.ENSP00000359719,0.738
GNAI2,KCNJ6,9606.ENSP00000312999,9606.ENSP00000477437,0.903
GNAI2,KCNJ5,9606.ENSP00000312999,9606.ENSP00000433295,0.907
GNAI2,PIK3CD,9606.ENSP00000312999,9606.ENSP00000366563,0.91
GNAI2,PIK3CB,9606.ENSP00000312999,9606.ENSP00000501150,0.911
GNAI2,PIK3R1,9606.ENSP00000312999,9606.ENSP00000428056,0.915
GNAI2,OPRM1,9606.ENSP00000312999,9606.ENSP00000394624,0.917
GNAI2,KCNJ9,9606.ENSP00000312999,9606.ENSP00000357067,0.92
GNAI2,SRC,9606.ENSP00000312999,9606.ENSP00000362680,0.92
GNAI2,HRAS,9606.ENSP00000312999,9606.ENSP00000407586,0.922
GNAI2,PLCB4,9606.ENSP00000312999,9606.ENSP00000367762,0.924
GNAI2,PLCB3,9606.ENSP00000312999,9606.ENSP00000443631,0.926
GNAI2,PLCB1,9606.ENSP00000312999,9606.ENSP00000338185,0.926
GNAI2,NRAS,9606.ENSP00000312999,9606.ENSP00000358548,0.927
GNAI2,GNAI3,9606.ENSP00000312999,9606.ENSP00000358867,0.992
GNAI3,MAPK1,9606.ENSP00000358867,9606.ENSP00000215832,0.934
GNAI3,PIK3R2,9606.ENSP00000358867,9606.ENSP00000222254,0.9
GNAI3,KRAS,9606.ENSP00000358867,9606.ENSP00000256078,0.936
GNAI3,PLCB2,9606.ENSP00000358867,9606.ENSP00000260402,0.925
GNAI3,PIK3R3,9606.ENSP00000358867,9606.ENSP00000262741,0.915
GNAI3,MAPK3,9606.ENSP00000358867,9606.ENSP00000263025,0.929
GNAI3,PIK3CA,9606.ENSP00000358867,9606.ENSP00000263967,0.923
GNAI3,GRM1,9606.ENSP00000358867,9606.ENSP00000282753,0.903
GNAI3,GNAQ,9606.ENSP00000358867,9606.ENSP00000286548,0.745
GNAI3,KCNJ3,9606.ENSP00000358867,9606.ENSP00000295101,0.912
GNAI3,NOS3,9606.ENSP00000358867,9606.ENSP00000297494,0.906
GNAI3,PRKACA,9606.ENSP00000358867,9606.ENSP00000309591,0.721
GNAI3,PLCB1,9606.ENSP00000358867,9606.ENSP00000338185,0.929
GNAI3,KCNJ9,9606.ENSP00000358867,9606.ENSP00000357067,0.919
GNAI3,NRAS,9606.ENSP00000358867,9606.ENSP00000358548,0.927
GNAI3,HSP90AB1,9606.ENSP00000358867,9606.ENSP00000360609,0.498
GNAI3,SOS1,9606.ENSP00000358867,9606.ENSP00000384675,0.609
GNAI3,GNAS,9606.ENSP00000358867,9606.ENSP00000360141,0.623
GNAI3,PRKACG,9606.ENSP00000358867,9606.ENSP00000366488,0.718
GNAI3,PRKACB,9606.ENSP00000358867,9606.ENSP00000359719,0.733
GNAI3,KCNJ5,9606.ENSP00000358867,9606.ENSP00000433295,0.902
GNAI3,PIK3CD,9606.ENSP00000358867,9606.ENSP00000366563,0.903
GNAI3,KCNJ6,9606.ENSP00000358867,9606.ENSP00000477437,0.903
GNAI3,PIK3R1,9606.ENSP00000358867,9606.ENSP00000428056,0.91
GNAI3,SRC,9606.ENSP00000358867,9606.ENSP00000362680,0.911
GNAI3,OPRM1,9606.ENSP00000358867,9606.ENSP00000394624,0.911
GNAI3,PIK3CB,9606.ENSP00000358867,9606.ENSP00000501150,0.915
GNAI3,HRAS,9606.ENSP00000358867,9606.ENSP00000407586,0.924
GNAI3,PLCB3,9606.ENSP00000358867,9606.ENSP00000443631,0.935
GNAI3,PLCB4,9606.ENSP00000358867,9606.ENSP00000367762,0.953
GNAQ,PIK3R2,9606.ENSP00000286548,9606.ENSP00000222254,0.588
GNAQ,RARA,9606.ENSP00000286548,9606.ENSP00000254066,0.777
GNAQ,KRAS,9606.ENSP00000286548,9606.ENSP00000256078,0.96
GNAQ,PLCB2,9606.ENSP00000286548,9606.ENSP00000260402,0.994
GNAQ,PIK3R3,9606.ENSP00000286548,9606.ENSP00000262741,0.571
GNAQ,PIK3CA,9606.ENSP00000286548,9606.ENSP00000263967,0.901
GNAQ,GRM1,9606.ENSP00000286548,9606.ENSP00000282753,0.998
GNAQ,SOS1,9606.ENSP00000286548,9606.ENSP00000384675,0.625
GNAQ,POMC,9606.ENSP00000286548,9606.ENSP00000384092,0.674
GNAQ,GNAS,9606.ENSP00000286548,9606.ENSP00000360141,0.717
GNAQ,ITPR2,9606.ENSP00000286548,9606.ENSP00000370744,0.796
GNAQ,OPRM1,9606.ENSP00000286548,9606.ENSP00000394624,0.823
GNAQ,PIK3R1,9606.ENSP00000286548,9606.ENSP00000428056,0.854
GNAQ,SRC,9606.ENSP00000286548,9606.ENSP00000362680,0.86
GNAQ,ITPR1,9606.ENSP00000286548,9606.ENSP00000306253,0.88
GNAQ,ITPR3,9606.ENSP00000286548,9606.ENSP00000363435,0.896
GNAQ,HRAS,9606.ENSP00000286548,9606.ENSP00000407586,0.967
GNAQ,PLCB4,9606.ENSP00000286548,9606.ENSP00000367762,0.973
GNAQ,NRAS,9606.ENSP00000286548,9606.ENSP00000358548,0.974
GNAQ,PLCB1,9606.ENSP00000286548,9606.ENSP00000338185,0.999
GNAQ,PLCB3,9606.ENSP00000286548,9606.ENSP00000443631,0.999
GNAS,KRAS,9606.ENSP00000360141,9606.ENSP00000256078,0.792
GNAS,GRM1,9606.ENSP00000360141,9606.ENSP00000282753,0.905
GNAS,PRKACA,9606.ENSP00000360141,9606.ENSP00000309591,0.827
GNAS,NRAS,9606.ENSP00000360141,9606.ENSP00000358548,0.707
GNAS,PRKACB,9606.ENSP00000360141,9606.ENSP00000359719,0.824
GNAS,SHC1,9606.ENSP00000360141,9606.ENSP00000401303,0.505
GNAS,SOS1,9606.ENSP00000360141,9606.ENSP00000384675,0.621
GNAS,HRAS,9606.ENSP00000360141,9606.ENSP00000407586,0.812
GNAS,PRKACG,9606.ENSP00000360141,9606.ENSP00000366488,0.814
GNAS,POMC,9606.ENSP00000360141,9606.ENSP00000384092,0.89
GNAS,GPER1,9606.ENSP00000360141,9606.ENSP00000380281,0.919
GNAS,OPRM1,9606.ENSP00000360141,9606.ENSP00000394624,0.92
GNAS,SRC,9606.ENSP00000360141,9606.ENSP00000362680,0.942
GPER1,SRC,9606.ENSP00000380281,9606.ENSP00000362680,0.948
GPER1,SHC1,9606.ENSP00000380281,9606.ENSP00000401303,0.635
GPER1,POMC,9606.ENSP00000380281,9606.ENSP00000384092,0.698
GPER1,OPRM1,9606.ENSP00000380281,9606.ENSP00000394624,0.732
GRB2,MAPK1,9606.ENSP00000376345,9606.ENSP00000215832,0.92
GRB2,SOS2,9606.ENSP00000376345,9606.ENSP00000216373,0.999
GRB2,PIK3R2,9606.ENSP00000376345,9606.ENSP00000222254,0.789
GRB2,HBEGF,9606.ENSP00000376345,9606.ENSP00000230990,0.592
GRB2,KRAS,9606.ENSP00000376345,9606.ENSP00000256078,0.931
GRB2,PIK3R3,9606.ENSP00000376345,9606.ENSP00000262741,0.655
GRB2,MAPK3,9606.ENSP00000376345,9606.ENSP00000263025,0.868
GRB2,PIK3CA,9606.ENSP00000376345,9606.ENSP00000263967,0.924
GRB2,SHC2,9606.ENSP00000376345,9606.ENSP00000264554,0.957
GRB2,ITPR1,9606.ENSP00000376345,9606.ENSP00000306253,0.61
GRB2,SHC4,9606.ENSP00000376345,9606.ENSP00000329668,0.968
GRB2,PRKCD,9606.ENSP00000376345,9606.ENSP00000331602,0.605
GRB2,HSP90AA1,9606.ENSP00000376345,9606.ENSP00000335153,0.835
GRB2,NRAS,9606.ENSP00000376345,9606.ENSP00000358548,0.815
GRB2,HSP90AB1,9606.ENSP00000376345,9606.ENSP00000360609,0.658
GRB2,SRC,9606.ENSP00000376345,9606.ENSP00000362680,0.999
GRB2,ITPR3,9606.ENSP00000376345,9606.ENSP00000363435,0.74
GRB2,HSPA1B,9606.ENSP00000376345,9606.ENSP00000364801,0.412
GRB2,SHC3,9606.ENSP00000376345,9606.ENSP00000364995,0.987
GRB2,PIK3CD,9606.ENSP00000376345,9606.ENSP00000366563,0.612
GRB2,ITPR2,9606.ENSP00000376345,9606.ENSP00000370744,0.521
GRB2,KRT18,9606.ENSP00000376345,9606.ENSP00000373489,0.479
GRB2,HSPA8,9606.ENSP00000376345,9606.ENSP00000437125,0.693
GRB2,TGFA,9606.ENSP00000376345,9606.ENSP00000404131,0.768
GRB2,PIK3CB,9606.ENSP00000376345,9606.ENSP00000501150,0.775
GRB2,RAF1,9606.ENSP00000376345,9606.ENSP00000401888,0.797
GRB2,HRAS,9606.ENSP00000376345,9606.ENSP00000407586,0.938
GRB2,PIK3R1,9606.ENSP00000376345,9606.ENSP00000428056,0.998
GRB2,SOS1,9606.ENSP00000376345,9606.ENSP00000384675,0.999
GRB2,SHC1,9606.ENSP00000376345,9606.ENSP00000401303,0.999
GRM1,PLCB2,9606.ENSP00000282753,9606.ENSP00000260402,0.619
GRM1,PLCB3,9606.ENSP00000282753,9606.ENSP00000443631,0.624
GRM1,SRC,9606.ENSP00000282753,9606.ENSP00000362680,0.655
GRM1,ITPR3,9606.ENSP00000282753,9606.ENSP00000363435,0.678
GRM1,PLCB1,9606.ENSP00000282753,9606.ENSP00000338185,0.729
GRM1,ITPR1,9606.ENSP00000282753,9606.ENSP00000306253,0.868
HBEGF,MMP2,9606.ENSP00000230990,9606.ENSP00000219070,0.939
HBEGF,PIK3R1,9606.ENSP00000230990,9606.ENSP00000428056,0.452
HBEGF,SOS1,9606.ENSP00000230990,9606.ENSP00000384675,0.498
HBEGF,PIK3CA,9606.ENSP00000230990,9606.ENSP00000263967,0.513
HBEGF,NRAS,9606.ENSP00000230990,9606.ENSP00000358548,0.58
HBEGF,HSP90AA1,9606.ENSP00000230990,9606.ENSP00000335153,0.582
HBEGF,HRAS,9606.ENSP00000230990,9606.ENSP00000407586,0.596
HBEGF,SHC1,9606.ENSP00000230990,9606.ENSP00000401303,0.606
HBEGF,KRAS,9606.ENSP00000230990,9606.ENSP00000256078,0.678
HBEGF,SRC,9606.ENSP00000230990,9606.ENSP00000362680,0.809
HBEGF,TGFA,9606.ENSP00000230990,9606.ENSP00000404131,0.917
HBEGF,MMP9,9606.ENSP00000230990,9606.ENSP00000361405,0.95
HRAS,MAPK1,9606.ENSP00000407586,9606.ENSP00000215832,0.979
HRAS,SOS2,9606.ENSP00000407586,9606.ENSP00000216373,0.981
HRAS,PIK3R2,9606.ENSP00000407586,9606.ENSP00000222254,0.93
HRAS,KRAS,9606.ENSP00000407586,9606.ENSP00000256078,0.992
HRAS,PIK3R3,9606.ENSP00000407586,9606.ENSP00000262741,0.922
HRAS,MAP2K2,9606.ENSP00000407586,9606.ENSP00000262948,0.968
HRAS,MAPK3,9606.ENSP00000407586,9606.ENSP00000263025,0.983
HRAS,PIK3CA,9606.ENSP00000407586,9606.ENSP00000263967,0.995
HRAS,SHC2,9606.ENSP00000407586,9606.ENSP00000264554,0.574
HRAS,MAP2K1,9606.ENSP00000407586,9606.ENSP00000302486,0.989
HRAS,PRKACA,9606.ENSP00000407586,9606.ENSP00000309591,0.433
HRAS,PRKCD,9606.ENSP00000407586,9606.ENSP00000331602,0.628
HRAS,HSP90AA1,9606.ENSP00000407586,9606.ENSP00000335153,0.819
HRAS,NRAS,9606.ENSP00000407586,9606.ENSP00000358548,0.932
HRAS,PRKACB,9606.ENSP00000407586,9606.ENSP00000359719,0.424
HRAS,JUN,9606.ENSP00000407586,9606.ENSP00000360266,0.778
HRAS,HSP90AB1,9606.ENSP00000407586,9606.ENSP00000360609,0.443
HRAS,SRC,9606.ENSP00000407586,9606.ENSP00000362680,0.994
HRAS,HSPA1B,9606.ENSP00000407586,9606.ENSP00000364801,0.462
HRAS,SHC3,9606.ENSP00000407586,9606.ENSP00000364995,0.545
HRAS,PRKACG,9606.ENSP00000407586,9606.ENSP00000366488,0.421
HRAS,PIK3CD,9606.ENSP00000407586,9606.ENSP00000366563,0.971
HRAS,SOS1,9606.ENSP00000407586,9606.ENSP00000384675,0.999
HRAS,SHC1,9606.ENSP00000407586,9606.ENSP00000401303,0.86
HRAS,RAF1,9606.ENSP00000407586,9606.ENSP00000401888,0.999
HRAS,TGFA,9606.ENSP00000407586,9606.ENSP00000404131,0.704
HRAS,PIK3CB,9606.ENSP00000407586,9606.ENSP00000501150,0.963
HRAS,PIK3R1,9606.ENSP00000407586,9606.ENSP00000428056,0.99
HSP90AA1,MAPK1,9606.ENSP00000335153,9606.ENSP00000215832,0.941
HSP90AA1,MMP2,9606.ENSP00000335153,9606.ENSP00000219070,0.831
HSP90AA1,PIK3R2,9606.ENSP00000335153,9606.ENSP00000222254,0.578
HSP90AA1,RARA,9606.ENSP00000335153,9606.ENSP00000254066,0.401
HSP90AA1,KRAS,9606.ENSP00000335153,9606.ENSP00000256078,0.818
HSP90AA1,MAP2K2,9606.ENSP00000335153,9606.ENSP00000262948,0.492
HSP90AA1,MAPK3,9606.ENSP00000335153,9606.ENSP00000263025,0.823
HSP90AA1,PIK3CA,9606.ENSP00000335153,9606.ENSP00000263967,0.837
HSP90AA1,NOS3,9606.ENSP00000335153,9606.ENSP00000297494,0.999
HSP90AA1,HSP90B1,9606.ENSP00000335153,9606.ENSP00000299767,0.95
HSP90AA1,MAP2K1,9606.ENSP00000335153,9606.ENSP00000302486,0.798
HSP90AA1,PRKACA,9606.ENSP00000335153,9606.ENSP00000309591,0.794
HSP90AA1,HSPA6,9606.ENSP00000335153,9606.ENSP00000310219,0.879
HSP90AA1,PGR,9606.ENSP00000335153,9606.ENSP00000325120,0.99
HSP90AA1,SP1,9606.ENSP00000335153,9606.ENSP00000329357,0.667
HSP90AA1,PRKCD,9606.ENSP00000335153,9606.ENSP00000331602,0.78
HSP90AA1,NCOA3,9606.ENSP00000335153,9606.ENSP00000361066,0.517
HSP90AA1,KRT19,9606.ENSP00000335153,9606.ENSP00000355124,0.522
HSP90AA1,PRKACG,9606.ENSP00000335153,9606.ENSP00000366488,0.551
HSP90AA1,NCOA2,9606.ENSP00000335153,9606.ENSP00000399968,0.607
HSP90AA1,SOS1,9606.ENSP00000335153,9606.ENSP00000384675,0.627
HSP90AA1,SHC1,9606.ENSP00000335153,9606.ENSP00000401303,0.68
HSP90AA1,PRKACB,9606.ENSP00000335153,9606.ENSP00000359719,0.724
HSP90AA1,PIK3R1,9606.ENSP00000335153,9606.ENSP00000428056,0.788
HSP90AA1,JUN,9606.ENSP00000335153,9606.ENSP00000360266,0.798
HSP90AA1,NRAS,9606.ENSP00000335153,9606.ENSP00000358548,0.817
HSP90AA1,HSPA2,9606.ENSP00000335153,9606.ENSP00000378199,0.896
HSP90AA1,RAF1,9606.ENSP00000335153,9606.ENSP00000401888,0.985
HSP90AA1,HSPA1L,9606.ENSP00000335153,9606.ENSP00000364805,0.996
HSP90AA1,HSP90AB1,9606.ENSP00000335153,9606.ENSP00000360609,0.997
