source	target	weight
Listeriosis	Arthritis, Psoriatic	0.12755633135291106
Listeriosis	Sinus Thrombosis, Intracranial	0.20300238287904074
Listeriosis	Immunologic Deficiency Syndromes	0.1206530217757666
Listeriosis	Neuroendocrine Tumors	0.19500032672530657
Listeriosis	Nails, Malformed	0.11516818726218878
Listeriosis	Neoplasm Metastasis	0.18866900082553012
Listeriosis	Uterine Cervical Neoplasms	0.24537945116398271
Listeriosis	Hypertension, Pregnancy-Induced	0.10250022901140113
Listeriosis	Budd-Chiari Syndrome	0.2075131873575109
Listeriosis	Agammaglobulinemia	0.184118830300367
Listeriosis	Tobacco Use Disorder	0.10201214517241293
Listeriosis	Anemia, Sickle Cell	0.20692073578335207
Listeriosis	Aortic Aneurysm, Abdominal	0.19048303355057086
Listeriosis	Thrombocythemia, Essential	0.14351639672020575
Listeriosis	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.41921547107680446
Listeriosis	Urogenital Abnormalities	0.1022125805780908
Listeriosis	Aneurysm	0.1309859250021612
Listeriosis	Behcet Syndrome	0.18231581582691064
Listeriosis	Motor Neuron Disease	0.15645142384911806
Listeriosis	Soft Tissue Neoplasms	0.21637721869326895
Listeriosis	Dwarfism	0.13272624321715712
Listeriosis	Hemorrhage	0.17478397957712422
Listeriosis	Migraine with Aura	0.18881095146139779
Listeriosis	Incontinentia Pigmenti	0.23727994809904404
Listeriosis	Anodontia	0.10214695100833736
Listeriosis	Cocaine-Related Disorders	0.16153183143902566
Listeriosis	Carcinoma, Basal Cell	0.11108481751728862
Listeriosis	Carcinoma, Small Cell	0.22790770016831682
Listeriosis	Thyroid Neoplasms	0.16126040445168954
Listeriosis	Epidermal Necrolysis, Toxic	0.3180467870095021
Listeriosis	Musculoskeletal Abnormalities	0.1447555583407067
Listeriosis	Holoprosencephaly	0.13162298372923384
Listeriosis	Osteosarcoma	0.2362038164456569
Listeriosis	Metabolic Diseases	0.10978123866370035
Listeriosis	Influenza, Human	0.35568110124431984
Listeriosis	Ossification, Heterotopic	0.19028602637012823
Listeriosis	Amino Acid Metabolism, Inborn Errors	0.1368610352454244
Listeriosis	Leukopenia	0.3408260819988602
Listeriosis	Leukemia, Monocytic, Acute	0.18206377082001265
Listeriosis	Blister	0.10198051595932123
Listeriosis	Carotid Stenosis	0.10762649010021211
Listeriosis	Sudden Infant Death	0.1704955299120622
Listeriosis	Mammary Neoplasms, Experimental	0.23705910604866087
Listeriosis	Gastrointestinal Stromal Tumors	0.1847560311517818
Listeriosis	Rhabdomyolysis	0.31958928148917753
Listeriosis	Failure to Thrive	0.26905629903909684
Listeriosis	Lissencephaly	0.1452826937906341
Listeriosis	Hemangiosarcoma	0.11170979719713157
Listeriosis	Leukemia, Lymphocytic, Chronic, B-Cell	0.2615903452574901
Listeriosis	Cardiomegaly	0.18767130832207587
Listeriosis	Osteochondrodysplasias	0.12491190403746451
Listeriosis	Panniculitis, Nodular Nonsuppurative	0.38418111323818954
Listeriosis	Phenylketonurias	0.11245272845771764
Listeriosis	Endotoxemia	0.2854521123179174
Listeriosis	Reperfusion Injury	0.11770822203851976
Listeriosis	Limb Deformities, Congenital	0.13860194090192776
Listeriosis	Aneurysm, Dissecting	0.13372810274891453
Listeriosis	Bone Resorption	0.26789976819908917
Listeriosis	Pneumococcal Infections	0.18677279155304496
Listeriosis	Cerebral Amyloid Angiopathy	0.21214207084531292
Listeriosis	Hypopigmentation	0.12234311280725024
Listeriosis	Stevens-Johnson Syndrome	0.2621645505238353
Listeriosis	Neoplasms, Radiation-Induced	0.32287977228943854
Listeriosis	Niemann-Pick Diseases	0.16865306203918917
Listeriosis	Tuberous Sclerosis	0.1681493314808376
Listeriosis	Lymphoproliferative Disorders	0.11363082674748504
Listeriosis	Nasopharyngeal Neoplasms	0.11592408771526438
Listeriosis	Muscular Dystrophy, Duchenne	0.1922795923287125
Listeriosis	Lymphoma, Follicular	0.29003778284688336
Listeriosis	Osteosclerosis	0.12691692890814543
Listeriosis	Burkitt Lymphoma	0.24413716300886312
Listeriosis	Pancreatitis	0.1947982082635351
Listeriosis	Spondylarthropathies	0.12937271815971293
Listeriosis	Fibrosis	0.1351438825497344
Listeriosis	Epilepsy, Benign Neonatal	0.29005066911287347
Listeriosis	Osteonecrosis	0.10749687641958035
Listeriosis	Arthrogryposis	0.1449316422783754
Listeriosis	Peritonitis	0.1029299461959885
Listeriosis	Mesothelioma	0.17915888968512805
Listeriosis	Metal Metabolism, Inborn Errors	0.17736466503176476
Listeriosis	Urinary Tract Infections	0.2117469021512284
Listeriosis	Congenital Abnormalities	0.247522207129608
Listeriosis	Skin Diseases, Genetic	0.11382631099350284
Listeriosis	Testicular Diseases	0.14917460060906304
Listeriosis	Achondroplasia	0.19855785998870842
Listeriosis	Urinary Bladder Neoplasms	0.24046113907175656
Listeriosis	Lupus Erythematosus, Cutaneous	0.1978410803182115
Listeriosis	Precancerous Conditions	0.20678518297803297
Listeriosis	Anemia, Iron-Deficiency	0.35085818474869573
Listeriosis	Histiocytoma	0.26512828150020235
Listeriosis	Abdominal Neoplasms	0.1956729410533218
Listeriosis	Intracranial Aneurysm	0.21810479495764581
Listeriosis	Dwarfism, Pituitary	0.23628904935552322
Listeriosis	Drug Toxicity	0.24699946359274938
Listeriosis	Hypobetalipoproteinemias	0.13576513756239567
Listeriosis	Calcinosis	0.19567679311452676
Listeriosis	Severe Acute Respiratory Syndrome	0.35564217975034845
Listeriosis	Pituitary Diseases	0.19004640638566858
Listeriosis	AIDS-Related Opportunistic Infections	0.26453205152483383
Listeriosis	Entamoebiasis	0.2290551903498445
Listeriosis	Neutropenia	0.39679522442043114
Listeriosis	Vertebral Artery Dissection	0.10015465707238604
Listeriosis	Osteolysis	0.14964712778499023
Listeriosis	Thrombosis	0.1735011941642508
Listeriosis	Abnormalities, Drug-Induced	0.2545052066525015
Listeriosis	Leukemia, Myelogenous, Chronic, BCR-ABL Positive	0.268918453293681
Listeriosis	Venous Thrombosis	0.3407323006012556
Listeriosis	Medulloblastoma	0.12700745109115424
Listeriosis	Hereditary Sensory and Autonomic Neuropathies	0.13913788180352088
Listeriosis	Uveitis	0.11952789880357102
Listeriosis	Liver Cirrhosis, Experimental	0.23632512897042382
Listeriosis	Appendicitis	0.10673826310306861
Listeriosis	Muscular Dystrophy, Facioscapulohumeral	0.1841379893682169
Listeriosis	Rickets	0.12644336373180587
Listeriosis	Abortion, Spontaneous	0.27471890840627367
Listeriosis	Hyperhomocysteinemia	0.14309574980807838
Listeriosis	Myelodysplastic Syndromes	0.24650849213471873
Listeriosis	Ectodermal Dysplasia	0.19601300949162395
Listeriosis	Splenomegaly	0.39060669975200235
Listeriosis	Cholestasis, Intrahepatic	0.10594984081146394
Listeriosis	Sarcoma	0.2223291524670969
Listeriosis	Pre-Eclampsia	0.2068898922934237
Listeriosis	Liver Failure, Acute	0.2805359941116252
Listeriosis	Neoplasms, Second Primary	0.17626411130110733
Listeriosis	Liver Neoplasms, Experimental	0.234906247914953
Listeriosis	Fractures, Bone	0.2512927623135829
Listeriosis	Bronchopulmonary Dysplasia	0.12851693958973773
Listeriosis	HIV Seropositivity	0.33500487635697557
Listeriosis	Cryptorchidism	0.15247179392513296
Listeriosis	Multiple Organ Failure	0.26358789545023154
Listeriosis	Hypoprothrombinemias	0.16018591283509553
Listeriosis	Seizures	0.20534801262299218
Listeriosis	Ophthalmoplegia	0.13671619987507552
Listeriosis	Granulomatous Disease, Chronic	0.31605519010157956
Listeriosis	Hernia, Diaphragmatic	0.1419474009504331
Listeriosis	Inflammatory Bowel Diseases	0.2548953307028275
Listeriosis	Pheochromocytoma	0.1715750580836302
Listeriosis	Thromboembolism	0.19524128357023174
Listeriosis	Angelman Syndrome	0.12313325672070721
Listeriosis	Hernia, Umbilical	0.1886885471552817
Listeriosis	Lassa Fever	0.1143231160783503
Listeriosis	Carcinoma, Transitional Cell	0.24898461724184698
Listeriosis	Hamartoma	0.23715989791435746
Listeriosis	Nose Neoplasms	0.12385112635315326
Listeriosis	Celiac Disease	0.25327643053218335
Listeriosis	Heat Stress Disorders	0.21686329659291975
Listeriosis	Primary Myelofibrosis	0.2544885073470327
Listeriosis	Intestinal Pseudo-Obstruction	0.1143436588418005
Listeriosis	Aortic Aneurysm	0.1489152560840071
Listeriosis	Neuroblastoma	0.16413283198342632
Listeriosis	Femur Head Necrosis	0.1522660000639052
Listeriosis	Malformations of Cortical Development	0.21051608938200644
Listeriosis	Cystadenocarcinoma, Serous	0.10617628311402728
Listeriosis	Lymphopenia	0.1498129855099232
Listeriosis	Cholestasis	0.10269615798050354
Listeriosis	Hyaline Membrane Disease	0.1951386789660595
Listeriosis	Muscular Atrophy, Spinal	0.161059626192582
Listeriosis	Osteitis Deformans	0.15692206020609478
Listeriosis	Leiomyomatosis	0.1526434751073607
Listeriosis	Atrophy	0.11601071458804778
Listeriosis	Graft vs Host Disease	0.29985438263526754
Listeriosis	Adenomatous Polyposis Coli	0.14574756690307406
Listeriosis	Thrombocytopenia	0.12459826571048055
Listeriosis	Thrombophilia	0.14842071695917666
Listeriosis	Thrombocytosis	0.25471732701946187
Listeriosis	Vitamin A Deficiency	0.2678673558903952
Deglutition Disorders	Oral Submucous Fibrosis	0.1145367339113027
Deglutition Disorders	Stomach Ulcer	0.12178031245220948
Deglutition Disorders	Glioblastoma	0.13855681222757157
Deglutition Disorders	Neoplasm Metastasis	0.10882043495535665
Deglutition Disorders	Uterine Cervical Neoplasms	0.10110403013687404
Deglutition Disorders	Tracheoesophageal Fistula	0.434507107871668
Deglutition Disorders	Mycobacterium Infections, Atypical	0.1525942261127819
Deglutition Disorders	Fibromatosis, Aggressive	0.12408788761162949
Deglutition Disorders	Spastic Paraplegia, Hereditary	0.128877582328424
Deglutition Disorders	Asthma	0.23879176253460066
Deglutition Disorders	Multiple Sclerosis	0.1653909217113263
Deglutition Disorders	Colitis, Ulcerative	0.10917965783400806
Deglutition Disorders	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0.15562990277857328
Deglutition Disorders	Behcet Syndrome	0.11757078334765007
Deglutition Disorders	Hydrocephalus	0.15729730446959528
Deglutition Disorders	Soft Tissue Neoplasms	0.138869831184893
Deglutition Disorders	Pulmonary Disease, Chronic Obstructive	0.19513112557294976
Deglutition Disorders	Carcinoma, Basal Cell	0.1272078206864044
Deglutition Disorders	Carcinoma, Small Cell	0.21161360530863849
Deglutition Disorders	Thyroid Neoplasms	0.29302828825521515
Deglutition Disorders	Anxiety Disorders	0.1306082095478204
Deglutition Disorders	Cleft Lip	0.32081745079496077
Deglutition Disorders	Osteosarcoma	0.12940456450111218
Deglutition Disorders	Bronchiectasis	0.20511498158380995
Deglutition Disorders	Myositis Ossificans	0.1100095348249127
Deglutition Disorders	Substance-Related Disorders	0.13076492704626888
Deglutition Disorders	Hemangiosarcoma	0.14435917236600354
Deglutition Disorders	Heart Failure	0.11379769041213268
Deglutition Disorders	Hypersensitivity	0.2137094268975394
Deglutition Disorders	Carotid Artery Diseases	0.13113543649836884
Deglutition Disorders	Spinocerebellar Ataxias	0.19405423603571695
Deglutition Disorders	Niemann-Pick Diseases	0.1898729184966618
Deglutition Disorders	Nasopharyngeal Neoplasms	0.27692210888345986
Deglutition Disorders	Muscular Dystrophy, Duchenne	0.15581877827172094
Deglutition Disorders	Burkitt Lymphoma	0.11084299555918889
Deglutition Disorders	Mesothelioma	0.2571043825915149
Deglutition Disorders	Drug Hypersensitivity	0.12502243089569717
Deglutition Disorders	Cystic Fibrosis	0.23470362469363443
Deglutition Disorders	Parkinsonian Disorders	0.11574200932412873
Deglutition Disorders	Adenocarcinoma, Follicular	0.19551126391209134
Deglutition Disorders	Hypertrophy	0.14305217919516736
Deglutition Disorders	Anemia, Iron-Deficiency	0.1054594897191822
Deglutition Disorders	Drug Toxicity	0.10417118368831164
Deglutition Disorders	Heart Diseases	0.11798379413326104
Deglutition Disorders	Leukemia-Lymphoma, Adult T-Cell	0.10200786899288856
Deglutition Disorders	Olivopontocerebellar Atrophies	0.20628273971375352
Deglutition Disorders	Medulloblastoma	0.1703889939648508
Deglutition Disorders	Respiratory Hypersensitivity	0.25453432457647557
Deglutition Disorders	Cleft Palate	0.3303940651853353
Deglutition Disorders	Hereditary Sensory and Autonomic Neuropathies	0.22247328562456248
Deglutition Disorders	Motor Skills Disorders	0.11346871459148401
Deglutition Disorders	Mood Disorders	0.12428477896891987
Deglutition Disorders	Micrognathism	0.11566694582189452
Deglutition Disorders	Movement Disorders	0.20062644012571917
Deglutition Disorders	Ectodermal Dysplasia	0.10500902641449888
Deglutition Disorders	Neuroectodermal Tumors	0.1656905528089644
Deglutition Disorders	Parkinson Disease	0.1585674611572709
Deglutition Disorders	Sarcoma	0.19826213031220175
Deglutition Disorders	Neoplasms, Second Primary	0.13379889779626855
Deglutition Disorders	Fractures, Bone	0.1218319841186438
Deglutition Disorders	Pulmonary Fibrosis	0.21639287084312622
Deglutition Disorders	Hernia, Diaphragmatic	0.30231095002930103
Deglutition Disorders	Migraine Disorders	0.10598176191291278
Deglutition Disorders	Hemangioma	0.12354879570481377
Deglutition Disorders	Pheochromocytoma	0.1270788731451636
Deglutition Disorders	Amyotrophic Lateral Sclerosis	0.2983871909021437
Deglutition Disorders	Crohn Disease	0.12317986776301076
Deglutition Disorders	Lipomatosis	0.12799573062431285
Deglutition Disorders	Neoplasm, Residual	0.24877009169360825
Deglutition Disorders	Demyelinating Diseases	0.1815429264187469
Deglutition Disorders	Atrophy	0.1260677693406148
Deglutition Disorders	Adenomatous Polyposis Coli	0.10065236835521268
Maple Syrup Urine Disease	Scleroderma, Localized	0.15080224316778323
Maple Syrup Urine Disease	Orofaciodigital Syndromes	0.7863355118393948
Maple Syrup Urine Disease	Mental Retardation, X-Linked	0.2885348866797219
Maple Syrup Urine Disease	Hereditary Sensory and Motor Neuropathy	0.30980251998898095
Maple Syrup Urine Disease	Keratoderma, Palmoplantar	0.25291092069516546
Maple Syrup Urine Disease	Lissencephaly	0.5820860939019789
Maple Syrup Urine Disease	Pyruvate Dehydrogenase Complex Deficiency Disease	0.416516525100227
Maple Syrup Urine Disease	Williams Syndrome	0.3614298870246968
Maple Syrup Urine Disease	Prion Diseases	0.2016642125106336
Maple Syrup Urine Disease	Hypertelorism	0.7104545624734603
Maple Syrup Urine Disease	Eye Diseases, Hereditary	0.36325282684135807
Maple Syrup Urine Disease	Colorectal Neoplasms, Hereditary Nonpolyposis	0.21825487746182054
Maple Syrup Urine Disease	Muscular Dystrophy, Facioscapulohumeral	0.2375024807830315
Maple Syrup Urine Disease	Hereditary Central Nervous System Demyelinating Diseases	0.25166683930114087
Maple Syrup Urine Disease	Periventricular Nodular Heterotopia	0.38287239095541636
Maple Syrup Urine Disease	Retinitis Pigmentosa	0.28960093969410183
Maple Syrup Urine Disease	Foot Deformities, Congenital	0.6538189227907113
Hematuria	Hypertension, Pregnancy-Induced	0.72679162476114
Hematuria	Hemorrhage	0.12529794187138105
Hematuria	Epidermal Necrolysis, Toxic	0.17377972314492365
Hematuria	Reperfusion Injury	0.11966361079188637
Hematuria	Skin Diseases, Vascular	0.13721598901731663
Hematuria	Blood Protein Disorders	0.40667723025172153
Hematuria	Afibrinogenemia	0.13576918945290684
Hematuria	Fibrosis	0.5353478083840993
Hematuria	Calcinosis	0.10140739492455748
Hematuria	Thrombosis	0.19017565637883593
Hematuria	Diabetes Mellitus	0.10691592481592958
Hematuria	Venous Thrombosis	0.14818365489779298
Hematuria	Nephritis, Hereditary	0.6185111968187413
Hematuria	Blood Coagulation Disorders	0.11114884374825762
Hematuria	Hyperhomocysteinemia	0.2504368666854971
Hematuria	Pre-Eclampsia	0.6721719792759695
Hematuria	Familial Mediterranean Fever	0.2668246602612845
Hematuria	Polycystic Kidney Diseases	0.7262884132973659
Hematuria	Genetic Diseases, X-Linked	0.18606495721862795
Hematuria	Graft vs Host Disease	0.3453186726821262
Hematuria	Angioedema	0.11819714394656829
Hematuria	Thrombophilia	0.14709492967304655
Pupil Disorders	Retinal Vein Occlusion	0.17379245132033308
Pupil Disorders	Eye Abnormalities	0.32005118878833955
Demyelinating Diseases	Arthropathy, Neurogenic	0.3089029688852209
Demyelinating Diseases	Bipolar Disorder	0.16377009817914187
Demyelinating Diseases	Respiratory Distress Syndrome, Adult	0.10407626503409827
Demyelinating Diseases	Ocular Motility Disorders	0.42299199748063343
Demyelinating Diseases	Gerstmann-Straussler-Scheinker Disease	0.3685224416261306
Demyelinating Diseases	Coloboma	0.25997168392687375
Demyelinating Diseases	Muscle Hypotonia	0.1707532649246715
Demyelinating Diseases	Paraganglioma	0.18779929102212184
Demyelinating Diseases	Macular Degeneration	0.16570749843355256
Demyelinating Diseases	Hepatomegaly	0.13977521383642652
Demyelinating Diseases	Smith-Lemli-Opitz Syndrome	0.2148697756875049
Demyelinating Diseases	Brachial Plexus Neuritis	0.2086904022975029
Demyelinating Diseases	Hyperemia	0.16666645114566073
Demyelinating Diseases	Hyperparathyroidism	0.13961948410436936
Demyelinating Diseases	Retinal Vein Occlusion	0.2036572562759847
Demyelinating Diseases	Blepharophimosis	0.169978379468844
Demyelinating Diseases	Neurotoxicity Syndromes	0.4391942937901517
Demyelinating Diseases	Scleroderma, Localized	0.43620882241086056
Demyelinating Diseases	Pancytopenia	0.13530124757511972
Demyelinating Diseases	Myoclonic Epilepsies, Progressive	0.45965118660726795
Demyelinating Diseases	Neural Tube Defects	0.1302134511382358
Demyelinating Diseases	Melanoma, Experimental	0.11477114747842333
Demyelinating Diseases	Dental Enamel Hypoplasia	0.1081522629035632
Demyelinating Diseases	Hepatic Encephalopathy	0.2730211583171585
Demyelinating Diseases	Cleidocranial Dysplasia	0.1947360693703713
Demyelinating Diseases	Lipid Metabolism, Inborn Errors	0.3643324591112678
Demyelinating Diseases	Lymphoma, T-Cell	0.28693905836364786
Demyelinating Diseases	Hypotension	0.20755712150749475
Demyelinating Diseases	Glioblastoma	0.4558150606016838
Demyelinating Diseases	Hypoxia-Ischemia, Brain	0.1907611661468042
Demyelinating Diseases	Silver-Russell Syndrome	0.19978124351369878
Demyelinating Diseases	Rhabdoid Tumor	0.1311338570450525
Demyelinating Diseases	Wilms Tumor	0.1582422766432994
Demyelinating Diseases	Pseudoxanthoma Elasticum	0.12736030592757386
Demyelinating Diseases	Arthritis, Psoriatic	0.1273395752560487
Demyelinating Diseases	West Nile Fever	0.393034161370032
Demyelinating Diseases	Granuloma	0.31225345847519803
Demyelinating Diseases	Immunologic Deficiency Syndromes	0.190798154261695
Demyelinating Diseases	Nails, Malformed	0.227868564034216
Demyelinating Diseases	Neoplasm Metastasis	0.19283303324709508
Demyelinating Diseases	Tooth Abnormalities	0.20710770877189622
Demyelinating Diseases	Lymphoma, B-Cell	0.40847820328131346
