Source,Target,Relation Type,Weight
MESH:D009190,Purpura__Thrombocytopenic,disease-symptom,2.82981
MESH:D011087,Purpura__Thrombocytopenic,disease-symptom,4.24472
MESH:D055728,Purpura__Thrombocytopenic,disease-symptom,9.90434
MESH:D019851,Purpura__Thrombocytopenic,disease-symptom,1.41491
MESH:D008180,Purpura__Thrombocytopenic,disease-symptom,108.948
MESH:D017074,Purpura__Thrombocytopenic,disease-symptom,1.41491
MESH:D054198,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,21.2728
MESH:D015464,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,7.73558
MESH:D015470,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D015473,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D009396,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D006528,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D018288,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D009101,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,15.4712
MESH:D008258,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,5.80168
MESH:D001943,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,11.6034
MESH:D046152,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D015179,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D013274,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,13.5373
MESH:D010190,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D010051,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,5.80168
MESH:D008175,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,19.3389
MESH:D001749,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D006502,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D054990,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D001260,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D002538,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D018860,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D004916,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D000741,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,42.5457
MESH:D014923,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,5.80168
MESH:D013922,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,7.73558
MESH:D000361,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D009190,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,40.6118
MESH:D011087,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,5.80168
MESH:D055728,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,3.86779
MESH:D017681,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,1.93389
MESH:D019851,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,5.80168
MESH:D008180,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,88.9591
MESH:D017074,Purpura__Thrombocytopenic__Idiopathic,disease-symptom,40.6118
MESH:D054198,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,8.73615
MESH:D015464,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,10.9202
MESH:D015473,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,2.18404
MESH:D018288,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,2.18404
MESH:D009101,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,6.55212
MESH:D008258,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,2.18404
MESH:D001943,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,15.2883
MESH:D013274,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,41.4967
MESH:D010190,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,10.9202
MESH:D010051,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D008175,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D011471,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,10.9202
MESH:D006502,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D004916,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D000741,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D013922,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,4.36808
MESH:D009190,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,6.55212
MESH:D055728,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,2.18404
MESH:D017681,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,2.18404
MESH:D019851,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,10.9202
MESH:D008180,Purpura__Thrombotic_Thrombocytopenic,disease-symptom,257.717
MESH:D055728,Waterhouse-Friderichsen_Syndrome,disease-symptom,3.68391
MESH:D008180,Waterhouse-Friderichsen_Syndrome,disease-symptom,3.68391
MESH:D005910,Striae_Distensae,disease-symptom,6.40144
MESH:D015470,Dysuria,disease-symptom,3.83649
MESH:D001943,Dysuria,disease-symptom,3.83649
MESH:D046152,Dysuria,disease-symptom,3.83649
MESH:D010190,Dysuria,disease-symptom,3.83649
MESH:D008175,Dysuria,disease-symptom,3.83649
MESH:D011471,Dysuria,disease-symptom,15.346
MESH:D001749,Dysuria,disease-symptom,3.83649
MESH:D054198,Hypercalciuria,disease-symptom,3.70296
MESH:D015179,Hypercalciuria,disease-symptom,3.70296
MESH:D011471,Nocturia,disease-symptom,4.17297
MESH:D012516,Oliguria,disease-symptom,2.61401
MESH:D009101,Oliguria,disease-symptom,15.6841
MESH:D010190,Oliguria,disease-symptom,2.61401
MESH:D010051,Oliguria,disease-symptom,5.22802
MESH:D001749,Oliguria,disease-symptom,2.61401
MESH:D006502,Oliguria,disease-symptom,2.61401
MESH:D008180,Oliguria,disease-symptom,2.61401
MESH:D054198,Polyuria,disease-symptom,4.7218
MESH:D015470,Polyuria,disease-symptom,2.3609
MESH:D009396,Polyuria,disease-symptom,7.0827
MESH:D005910,Polyuria,disease-symptom,4.7218
MESH:D018288,Polyuria,disease-symptom,2.3609
MESH:D009456,Polyuria,disease-symptom,2.3609
MESH:D001943,Polyuria,disease-symptom,14.1654
MESH:D013274,Polyuria,disease-symptom,2.3609
MESH:D010190,Polyuria,disease-symptom,2.3609
MESH:D008175,Polyuria,disease-symptom,11.8045
MESH:D011471,Polyuria,disease-symptom,4.7218
MESH:D001749,Polyuria,disease-symptom,9.44361
MESH:D054990,Polyuria,disease-symptom,2.3609
MESH:D009190,Polyuria,disease-symptom,2.3609
MESH:D008180,Polyuria,disease-symptom,2.3609
MESH:D011471,Prostatism,disease-symptom,79.1941
MESH:D001749,Prostatism,disease-symptom,4.65847
MESH:D054198,Proteinuria,disease-symptom,3.74693
MESH:D015464,Proteinuria,disease-symptom,6.24489
MESH:D015470,Proteinuria,disease-symptom,13.7388
MESH:D015473,Proteinuria,disease-symptom,1.24898
MESH:D009396,Proteinuria,disease-symptom,6.24489
MESH:D012516,Proteinuria,disease-symptom,1.24898
MESH:D006528,Proteinuria,disease-symptom,2.49796
MESH:D018288,Proteinuria,disease-symptom,2.49796
MESH:D009456,Proteinuria,disease-symptom,1.24898
MESH:D009101,Proteinuria,disease-symptom,263.534
MESH:D008258,Proteinuria,disease-symptom,24.9796
MESH:D001943,Proteinuria,disease-symptom,9.99182
MESH:D015179,Proteinuria,disease-symptom,9.99182
MESH:D013274,Proteinuria,disease-symptom,7.49387
MESH:D010190,Proteinuria,disease-symptom,4.99591
MESH:D010051,Proteinuria,disease-symptom,2.49796
MESH:D008175,Proteinuria,disease-symptom,19.9836
MESH:D011471,Proteinuria,disease-symptom,8.74284
MESH:D001749,Proteinuria,disease-symptom,28.7265
MESH:D006502,Proteinuria,disease-symptom,1.24898
MESH:D054990,Proteinuria,disease-symptom,2.49796
MESH:D018860,Proteinuria,disease-symptom,1.24898
MESH:D000741,Proteinuria,disease-symptom,4.99591
MESH:D005199,Proteinuria,disease-symptom,1.24898
MESH:D013922,Proteinuria,disease-symptom,3.74693
MESH:D000361,Proteinuria,disease-symptom,12.4898
MESH:D011087,Proteinuria,disease-symptom,4.99591
MESH:D055728,Proteinuria,disease-symptom,6.24489
MESH:D017681,Proteinuria,disease-symptom,2.49796
MESH:D019851,Proteinuria,disease-symptom,3.74693
MESH:D010505,Proteinuria,disease-symptom,29.9755
MESH:D008180,Proteinuria,disease-symptom,385.934
MESH:D017074,Proteinuria,disease-symptom,1.24898
MESH:D054198,Albuminuria,disease-symptom,2.06509
MESH:D009396,Albuminuria,disease-symptom,8.26035
MESH:D012516,Albuminuria,disease-symptom,2.06509
MESH:D006528,Albuminuria,disease-symptom,2.06509
MESH:D009101,Albuminuria,disease-symptom,64.0177
MESH:D008258,Albuminuria,disease-symptom,10.3254
MESH:D001943,Albuminuria,disease-symptom,4.13017
MESH:D015179,Albuminuria,disease-symptom,4.13017
MESH:D013274,Albuminuria,disease-symptom,4.13017
MESH:D010190,Albuminuria,disease-symptom,2.06509
MESH:D008175,Albuminuria,disease-symptom,6.19526
MESH:D011471,Albuminuria,disease-symptom,2.06509
MESH:D001749,Albuminuria,disease-symptom,14.4556
MESH:D006502,Albuminuria,disease-symptom,2.06509
MESH:D019851,Albuminuria,disease-symptom,4.13017
MESH:D010505,Albuminuria,disease-symptom,14.4556
MESH:D008180,Albuminuria,disease-symptom,66.0828
MESH:D015470,Hemoglobinuria,disease-symptom,2.88352
MESH:D009101,Hemoglobinuria,disease-symptom,2.88352
MESH:D001943,Hemoglobinuria,disease-symptom,2.88352
MESH:D013274,Hemoglobinuria,disease-symptom,2.88352
MESH:D001749,Hemoglobinuria,disease-symptom,5.76704
MESH:D006502,Hemoglobinuria,disease-symptom,5.76704
MESH:D000741,Hemoglobinuria,disease-symptom,14.4176
MESH:D055728,Hemoglobinuria,disease-symptom,2.88352
MESH:D010505,Hemoglobinuria,disease-symptom,2.88352
MESH:D008180,Hemoglobinuria,disease-symptom,5.76704
MESH:D011471,Urinary_Bladder__Overactive,disease-symptom,21.26
MESH:D001749,Urinary_Bladder__Overactive,disease-symptom,3.54333
MESH:D054198,Urinary_Incontinence,disease-symptom,1.61753
MESH:D015470,Urinary_Incontinence,disease-symptom,4.85259
MESH:D005910,Urinary_Incontinence,disease-symptom,3.23506
MESH:D018288,Urinary_Incontinence,disease-symptom,3.23506
MESH:D009456,Urinary_Incontinence,disease-symptom,4.85259
MESH:D009101,Urinary_Incontinence,disease-symptom,1.61753
MESH:D001943,Urinary_Incontinence,disease-symptom,14.5578
MESH:D015179,Urinary_Incontinence,disease-symptom,1.61753
MESH:D010051,Urinary_Incontinence,disease-symptom,11.3227
MESH:D008175,Urinary_Incontinence,disease-symptom,1.61753
MESH:D011471,Urinary_Incontinence,disease-symptom,362.327
MESH:D001749,Urinary_Incontinence,disease-symptom,50.1434
MESH:D012415,Urinary_Incontinence,disease-symptom,1.61753
MESH:D001260,Urinary_Incontinence,disease-symptom,1.61753
MESH:D008180,Urinary_Incontinence,disease-symptom,3.23506
MESH:D001943,Urinary_Incontinence__Stress,disease-symptom,2.80218
MESH:D010051,Urinary_Incontinence__Stress,disease-symptom,5.60435
MESH:D011471,Urinary_Incontinence__Stress,disease-symptom,30.8239
MESH:D001749,Urinary_Incontinence__Stress,disease-symptom,16.8131
MESH:D011471,Urinary_Incontinence__Urge,disease-symptom,4.12785
MESH:D001749,Urinary_Incontinence__Urge,disease-symptom,8.25569
MESH:D010190,Urinoma,disease-symptom,5.12848
MESH:D001749,Urinoma,disease-symptom,5.12848
MESH:D015470,Virilism,disease-symptom,4.45411
MESH:D009396,Virilism,disease-symptom,2.22706
MESH:D011125,Virilism,disease-symptom,2.22706
MESH:D006528,Virilism,disease-symptom,4.45411
MESH:D001943,Virilism,disease-symptom,31.1788
MESH:D013274,Virilism,disease-symptom,6.68117
MESH:D010190,Virilism,disease-symptom,2.22706
MESH:D010051,Virilism,disease-symptom,681.479
MESH:D008175,Virilism,disease-symptom,4.45411
MESH:D016864,Virilism,disease-symptom,2.22706
MESH:D006502,Virilism,disease-symptom,2.22706
MESH:D000741,Virilism,disease-symptom,17.8164
MESH:D055728,Virilism,disease-symptom,4.45411
MESH:D009396,Hirsutism,disease-symptom,2.48372
MESH:D006528,Hirsutism,disease-symptom,4.96744
MESH:D001943,Hirsutism,disease-symptom,29.8047
MESH:D015179,Hirsutism,disease-symptom,2.48372
MESH:D013274,Hirsutism,disease-symptom,2.48372
MESH:D010190,Hirsutism,disease-symptom,9.93489
MESH:D010051,Hirsutism,disease-symptom,270.726
MESH:D008175,Hirsutism,disease-symptom,2.48372
MESH:D011471,Hirsutism,disease-symptom,4.96744
MESH:D006502,Hirsutism,disease-symptom,2.48372
MESH:D000741,Hirsutism,disease-symptom,2.48372
MESH:D055728,Hirsutism,disease-symptom,2.48372
MESH:D008180,Hirsutism,disease-symptom,4.96744
MESH:D015464,25,disease-gene,0
MESH:D018860,51816,disease-gene,0
MESH:C535729,103,disease-gene,0
MESH:C535607,103,disease-gene,0
MESH:C562618,210,disease-gene,0
MESH:D015179,324,disease-gene,0
MESH:C535944,324,disease-gene,0
MESH:D013274,324,disease-gene,0
MESH:D011125,324,disease-gene,0
MESH:D006528,324,disease-gene,0
MESH:D054429,23092,disease-gene,0
MESH:D009190,171023,disease-gene,0
MESH:C537419,171023,disease-gene,0
MESH:D001943,472,disease-gene,0
MESH:D001260,472,disease-gene,0
MESH:C563023,546,disease-gene,0
MESH:C538258,546,disease-gene,0
MESH:C537457,546,disease-gene,0
MESH:D015179,581,disease-gene,0
MESH:D054198,581,disease-gene,0
MESH:D015464,613,disease-gene,0
MESH:D054198,613,disease-gene,0
MESH:D001816,641,disease-gene,0
MESH:D015179,673,disease-gene,0
MESH:D009634,673,disease-gene,0
MESH:D008175,673,disease-gene,0
MESH:D000096142,673,disease-gene,0
MESH:C535579,673,disease-gene,0
MESH:D010190,675,disease-gene,0
MESH:D001943,675,disease-gene,0
MESH:D008527,675,disease-gene,0
MESH:C563980,675,disease-gene,0
MESH:D009396,675,disease-gene,0
MESH:D011471,675,disease-gene,0
MESH:D005910,675,disease-gene,0
MESH:D015179,699,disease-gene,0
MESH:D015179,701,disease-gene,0
MESH:C536987,701,disease-gene,0
MESH:D055728,811,disease-gene,0
MESH:D013922,811,disease-gene,0
MESH:D054429,867,disease-gene,0
MESH:D000096142,1029,disease-gene,0
MESH:C563985,1029,disease-gene,0
MESH:C536149,1029,disease-gene,0
MESH:D015470,1050,disease-gene,0
MESH:C536987,9702,disease-gene,0
MESH:C563755,11200,disease-gene,0
MESH:D012516,11200,disease-gene,0
MESH:D011471,11200,disease-gene,0
MESH:D015470,26511,disease-gene,0
MESH:D012415,1387,disease-gene,0
MESH:D019871,1736,disease-gene,0
MESH:D000081003,134218,disease-gene,0
MESH:D000080984,134218,disease-gene,0
MESH:D015470,1788,disease-gene,0
MESH:D012779,51626,disease-gene,0
MESH:C536227,1991,disease-gene,0
MESH:C565969,1991,disease-gene,0
MESH:D015179,2033,disease-gene,0
MESH:D012415,2033,disease-gene,0
MESH:D012415,2033,disease-gene,0
MESH:C537394,2065,disease-gene,0
MESH:C564369,2065,disease-gene,0
MESH:D015470,2120,disease-gene,0
MESH:C536695,2121,disease-gene,0
MESH:D004613,2121,disease-gene,0
MESH:C536695,132884,disease-gene,0
MESH:D004613,132884,disease-gene,0
MESH:C567691,2162,disease-gene,0
MESH:D019851,2162,disease-gene,0
MESH:C567688,2165,disease-gene,0
MESH:D005199,2175,disease-gene,0
MESH:D015470,2322,disease-gene,0
MESH:D054198,2322,disease-gene,0
MESH:C563551,2623,disease-gene,0
MESH:C564050,2623,disease-gene,0
MESH:D015470,2624,disease-gene,0
MESH:D009190,2624,disease-gene,0
MESH:C567748,2672,disease-gene,0
MESH:C564320,2672,disease-gene,0
MESH:D054198,2782,disease-gene,0
MESH:D009190,2782,disease-gene,0
MESH:C537592,10456,disease-gene,0
MESH:D005910,3417,disease-gene,0
MESH:C537343,64135,disease-gene,0
MESH:C535607,64135,disease-gene,0
MESH:D017074,10320,disease-gene,0
MESH:C536842,3717,disease-gene,0
MESH:D055728,3717,disease-gene,0
MESH:D013922,3717,disease-gene,0
MESH:D006502,3717,disease-gene,0
MESH:D011087,3717,disease-gene,0
MESH:D015470,3717,disease-gene,0
MESH:C563236,3815,disease-gene,0
MESH:D008415,3815,disease-gene,0
MESH:D015470,3815,disease-gene,0
MESH:D016116,3815,disease-gene,0
MESH:D046152,3815,disease-gene,0
MESH:D001943,3845,disease-gene,0
MESH:C535579,3845,disease-gene,0
MESH:D001749,3845,disease-gene,0
MESH:D013274,3845,disease-gene,0
MESH:D010190,3845,disease-gene,0
MESH:C537847,3845,disease-gene,0
MESH:D008175,3845,disease-gene,0
MESH:D015470,3845,disease-gene,0
MESH:D002538,3845,disease-gene,0
MESH:D054000,3845,disease-gene,0
MESH:C564694,3981,disease-gene,0
MESH:D009101,3981,disease-gene,0
MESH:D015470,4026,disease-gene,0
MESH:C536641,8216,disease-gene,0
MESH:C548081,8216,disease-gene,0
MESH:D009634,5604,disease-gene,0
MESH:C535579,5604,disease-gene,0
MESH:D008557,5604,disease-gene,0
MESH:C536494,8930,disease-gene,0
MESH:D010505,4210,disease-gene,0
MESH:D010505,4210,disease-gene,0
MESH:D055653,4292,disease-gene,0
MESH:C536928,4292,disease-gene,0
MESH:D055847,4292,disease-gene,0
MESH:D015470,8028,disease-gene,0
MESH:D013922,4352,disease-gene,0
MESH:D055728,4352,disease-gene,0
MESH:C535982,4352,disease-gene,0
MESH:D055653,4436,disease-gene,0
MESH:C537261,4436,disease-gene,0
MESH:D008258,4615,disease-gene,0
MESH:C567379,4615,disease-gene,0
MESH:D049932,4683,disease-gene,0
MESH:D000741,4683,disease-gene,0
MESH:D054198,4683,disease-gene,0
MESH:C537393,4763,disease-gene,0
MESH:D009456,4763,disease-gene,0
MESH:C563523,4763,disease-gene,0
MESH:D054429,4763,disease-gene,0
MESH:C565611,55505,disease-gene,0
MESH:D015470,4869,disease-gene,0
MESH:C580062,4893,disease-gene,0
MESH:D015179,4893,disease-gene,0
MESH:C537387,4893,disease-gene,0
MESH:D054000,4893,disease-gene,0
MESH:C548084,4893,disease-gene,0
MESH:C572845,4893,disease-gene,0
MESH:C536819,4893,disease-gene,0
MESH:D058495,64324,disease-gene,0
MESH:C567018,54888,disease-gene,0
MESH:D015473,4926,disease-gene,0
MESH:D015470,8021,disease-gene,0
MESH:D054198,8021,disease-gene,0
MESH:C563657,79728,disease-gene,0
MESH:D017681,5156,disease-gene,0
MESH:C562978,5159,disease-gene,0
MESH:C536653,5159,disease-gene,0
MESH:C536275,5159,disease-gene,0
MESH:C565054,5159,disease-gene,0
MESH:D015470,8301,disease-gene,0
MESH:C536729,9487,disease-gene,0
MESH:C567863,5290,disease-gene,0
MESH:D015179,5290,disease-gene,0
MESH:D001943,5290,disease-gene,0
MESH:D017492,5290,disease-gene,0
MESH:D013274,5290,disease-gene,0
MESH:C580062,5290,disease-gene,0
MESH:D008175,5290,disease-gene,0
MESH:D010051,5290,disease-gene,0
MESH:D006528,5290,disease-gene,0
MESH:C537327,5295,disease-gene,0
MESH:C562938,5781,disease-gene,0
MESH:D054429,5781,disease-gene,0
MESH:D009634,5781,disease-gene,0
MESH:D044542,5781,disease-gene,0
MESH:C548083,5894,disease-gene,0
MESH:C537117,5894,disease-gene,0
MESH:D015473,5914,disease-gene,0
MESH:D012175,5925,disease-gene,0
MESH:D012516,5925,disease-gene,0
MESH:D018288,5925,disease-gene,0
MESH:D001749,5925,disease-gene,0
MESH:D011038,9401,disease-gene,0
MESH:C535288,9401,disease-gene,0
MESH:C536788,9401,disease-gene,0
MESH:C563681,10535,disease-gene,0
MESH:C535607,79621,disease-gene,0
MESH:C563683,84153,disease-gene,0
MESH:C567254,6135,disease-gene,0
MESH:C567280,6165,disease-gene,0
MESH:C567650,6204,disease-gene,0
MESH:C535323,6208,disease-gene,0
MESH:C567281,6218,disease-gene,0
MESH:D029503,6223,disease-gene,0
MESH:C536355,6229,disease-gene,0
MESH:C567649,6231,disease-gene,0
MESH:C567253,6201,disease-gene,0
MESH:C563324,861,disease-gene,0
MESH:D015470,861,disease-gene,0
MESH:C566473,54809,disease-gene,0
MESH:C563233,219285,disease-gene,0
MESH:C535608,25939,disease-gene,0
MESH:D000741,51119,disease-gene,0
MESH:D000081003,51119,disease-gene,0
MESH:C565467,6335,disease-gene,0
MESH:C563475,6335,disease-gene,0
MESH:D004916,6335,disease-gene,0
MESH:C536632,26040,disease-gene,0
MESH:D009190,23451,disease-gene,0
MESH:C536842,10019,disease-gene,0
MESH:D055728,10019,disease-gene,0
MESH:D013922,10019,disease-gene,0
MESH:D015470,6455,disease-gene,0
MESH:D052536,6609,disease-gene,0
MESH:D052537,6609,disease-gene,0
MESH:C548082,6654,disease-gene,0
MESH:C548032,161742,disease-gene,0
MESH:D000081003,6729,disease-gene,0
MESH:D016114,412,disease-gene,0
MESH:D054198,6886,disease-gene,0
MESH:D054198,6887,disease-gene,0
MESH:D000361,6929,disease-gene,0
MESH:C564915,10312,disease-gene,0
MESH:C565079,7012,disease-gene,0
MESH:D000096142,7015,disease-gene,0
MESH:D054990,7015,disease-gene,0
MESH:D000741,7015,disease-gene,0
MESH:C565079,7015,disease-gene,0
