symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PAX5	0.6146807737884393	0.598811871520591	No data	No data	No data	No data	No data	No data	No data	No data	0.8381820024672366	No data	No data	No data	No data	No data	No data	No data	0.8875393933167551	0.2796104230074034	No data	No data	0	0	0	0	0	0.9616349999999997	No data	-0.8370656370656371	-0.8623418581260767	0	No data	-1	-0.2902825	1	0.5
BLM	0.6110095918928853	No data	No data	0.8184065815482356	No data	No data	No data	No data	No data	No data	0.6909487624206722	No data	No data	No data	No data	No data	No data	No data	0.5721461961500286	0.09650005939450615	No data	No data	0	0	1	1	0	0	0	-0.21025923883066744	-0.8025841755775506	0	No data	-1	0	0.5	0.5
SUZ12	0.6105136694662567	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8381820024672366	No data	No data	No data	No data	No data	No data	0.607930797611621	0.20842794786767443	0.021889611665541032	0.5086556983616434	No data	0	0	1	1	0	0.8646799999999999	1	-0.8504136789851076	-0.883359617836468	0	No data	-1	No data	-1	-1
ZFHX3	0.6087500925830251	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8975843076841554	0.3438897589905146	No data	No data	No data	No data	No data	No data	0.8005918763055189	No data	No data	No data	0	0	0	0	0	0.7380499999999998	No data	-0.9627137341423055	-0.8181738194964627	0	No data	-1	0	-1	0
TUBB1	0.6084459088025216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9967437859111623	No data	No data	No data	0.08207065767756885	No data	No data	1	0	0	1	1	0	0.5898000000000003	No data	0.7351351351351352	-0.08945751874593927	0	No data	No data	-0.46785	0.5	0.5
POLD3	0.6082324403121656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.7969409720228244	No data	No data	1	0	0	0	0	0	No data	No data	-0.7831218974076117	-0.8333185574106167	-1	No data	No data	No data	-1	-1
TUBB6	0.6078435454853088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9967437859111623	No data	No data	No data	0.04320520065733447	0.04285939200803295	No data	1	0	0	1	1	0	0.8654699999999999	No data	-0.24544953116381685	0	0	No data	No data	-0.8094175	-1	-1
TUBB4B	0.6074362078174131	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9967437859111623	No data	No data	No data	0.04160610830987533	0.0163055707924051	No data	1	0	0	1	1	0	1	No data	-0.8172090457804744	-0.7065783296689251	0	No data	No data	-0.9606750000000002	-1	-1
CDKN2B	0.6069533226785045	0.8237123150853256	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6228419891197061	No data	No data	No data	No data	No data	0.8207776509224496	0.058384979091393695	No data	No data	0	0	0	0	0	0.09420500000000018	No data	0.8688361831218974	-0.4782224558601425	0	No data	No data	-0.4384049999999998	0.5	0
TUBB4A	0.6069079433016794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9967437859111623	No data	No data	No data	0.03147392834968165	No data	No data	1	0	0	1	1	0	1	No data	-0.5628240485383342	-0.7242999594162619	0	No data	No data	-0.9662175000000002	1	0
TUBB8	0.6059512447833998	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9967437859111623	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	No data	No data	0.49630446773303927	No data	No data	No data	No data	-0.90428	0.5	0.5
POLD2	0.6035431806510809	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.6426714505737594	No data	No data	1	0	0	0	0	1	0.7121549999999999	No data	-0.0668505239933811	No data	-1	No data	No data	No data	-1	-1
FKBP1A	0.5997372384552776	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9524921869758811	No data	No data	No data	0.6806006074858997	No data	No data	1	0	0	1	1	1	0.86111	1	0.31991174848317705	-0.9406943921665206	0	No data	No data	-0.88426	-1	-1
MDM2	0.5995494366951851	0.35819530202588956	No data	No data	No data	No data	No data	No data	No data	No data	0.8466841210680937	No data	No data	No data	0.06079307976116211	No data	0.28503270411156045	No data	0.9674788354515638	No data	0.5659835725764192	0.75	0	0	1	1	1	0.024145000000000038	1	-0.8669608383894098	-0.9343040546195125	0	No data	No data	0	-1	-1
MN1	0.5990357223331022	0.5795585866904487	No data	No data	No data	No data	No data	No data	No data	No data	0.833960260817156	No data	No data	No data	No data	No data	No data	No data	0.29332660984760717	No data	No data	No data	0	0	0	0	0	0.4810600000000001	No data	-0.7059018201875344	-0.7836342828557038	0	No data	No data	No data	0.5	0
RET	0.5984811370797801	No data	No data	0.7394296065283349	No data	No data	No data	No data	No data	No data	0.7076059334305238	No data	No data	No data	0.50142253554961	No data	No data	No data	0.9436427703482699	0.07697329884619564	No data	1	1	0	1	1	1	0.16516999999999982	1	-0.9306122448979592	-0.9424668101284822	0	No data	-1	0	0.5	0
AKT3	0.5974314747800168	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4642834532278394	No data	No data	0.7599134970145264	0.6550312980713093	No data	No data	No data	0.5453320816099148	0.08179853462917486	No data	1	1	0	1	1	0	0.9791249999999998	1	-0.7060121345835632	-0.33408723310728583	0	-1	No data	-0.5772449999999999	-1	-1
MDM4	0.5955783727281859	0.7613021362866605	No data	No data	No data	No data	No data	No data	No data	No data	0.6867270207705914	No data	No data	No data	No data	No data	0.31369228229130863	No data	0.9341842959682073	0.020663226675770082	No data	No data	0	0	1	1	0	0.20407999999999973	No data	-0.9813568670711528	-0.9093863910593111	0	No data	No data	0	-1	-1
ARID1B	0.5955621767090898	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8975843076841554	0.24987524190675767	No data	No data	No data	No data	No data	No data	0.8820647839008439	No data	No data	No data	1	0	0	0	0	0.48145000000000027	No data	-0.9535576392719249	-0.930689450883437	0	No data	-1	0	-1	-1
DHFR	0.5949578017537015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9611543886370761	No data	No data	No data	0.3374803519942958	0.028440029553572575	No data	1	0	0	1	1	1	0.4919800000000002	0	0.044125758411472704	-0.8860137788537494	-1	-1	No data	-0.799465	-1	-1
RRM1	0.5948222853536337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.960549045471544	No data	No data	No data	0.3492756426714651	0.019109929521993356	No data	1	1	0	0	1	1	0.88005	No data	-0.9288472145615003	-0.5716429955725768	-1	-1	No data	No data	-1	-1
NOTCH1	0.5937085590022844	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7097168042555643	0.24302950801828294	No data	0.7599134970145264	No data	No data	No data	No data	0.9807616543373798	No data	No data	0.5	0	0	1	1	0	0.5322899999999997	No data	-0.9461665747380033	-0.963994343153228	0	No data	-1	0	-1	0
POLD4	0.592197979192347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.26943155210815034	No data	No data	1	0	0	0	0	0	0.1588799999999999	No data	0.47931605074462214	0	0	No data	No data	No data	0.5	-1
GNRHR	0.5906875489878592	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9234660075344779	No data	No data	No data	0.797080086728022	0.2054264036508169	0.25867455438374476	1	1	0	1	1	0	0.4664650000000002	1	-0.30204081632653057	-0.34855870278109824	0	No data	No data	0	1	1
TACSTD2	0.5904975669972352	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9206228013596848	No data	No data	No data	0.970555285450904	0.0977892194870744	No data	1	1	0	0	0	0	0	No data	0.8984004412575841	-0.031001120182822806	0	No data	No data	0	0.5	0
LRP1B	0.590282547964019	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8957079780618973	0.2861616500985606	No data	No data	No data	No data	No data	No data	0.167471047327211	No data	No data	No data	0	0	0	0	0	0.5825200000000003	No data	-0.7735245449531164	0	0	No data	-1	-0.0046749999999999405	0.5	0.5
MITF	0.590231341676165	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	0.846033149566494	No data	No data	No data	No data	No data	No data	No data	0.6941270620879862	No data	No data	No data	0	0	0	1	0	0.724335	No data	-0.7072255929398786	-0.900863007354471	0	No data	No data	0	-1	-1
KDM6A	0.5879587432869093	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8611084598274582	0.3554051659681856	No data	No data	No data	No data	No data	No data	0.7734481135370083	No data	No data	No data	0	0	1	1	0	0.6937350000000002	1	No data	-0.9468563286798178	0	No data	-1	-0.6490024999999999	-1	-1
FGFR4	0.5876873622508079	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6978031094081049	No data	No data	No data	0.18126327926552357	No data	No data	0.7599134970145264	0.9403202065417746	0.013981508479294335	No data	1	1	1	1	1	0	0.5074800000000004	1	-0.1473800330943188	0	0	No data	-1	-0.005610000000000071	0.5	0
FAT4	0.5867077658218095	0.31889896751826785	No data	No data	No data	No data	No data	No data	No data	No data	0.857712303211171	0.21733422630105295	No data	No data	No data	No data	No data	No data	0.2803545423096772	No data	No data	No data	0	0	0	0	0	0.568535	No data	-0.8735797021511307	-0.8032900328343828	0	No data	-1	0	-1	0
MYH9	0.5866819290005366	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8528254627990682	0.37421714566814834	No data	No data	No data	No data	No data	No data	0.8400363935023426	No data	No data	No data	1	0	0	1	0	0.8545900000000003	No data	-0.9770546056260342	-0.9308642714630805	0	No data	No data	-0.45153	0.5	-1
PIK3R1	0.5866384011420072	0.5316926207482227	No data	No data	No data	No data	No data	No data	No data	No data	0.7115154160828175	0.5817906559721412	No data	No data	0.5914048698508682	No data	No data	No data	0.9049771415141836	0.0890962040977285	No data	0.75	0	0	1	1	0	0.7997250000000001	No data	-0.8354109211252069	-0.9178001208142011	0	-1	-1	0	-1	-1
POLE2	0.5863210305803053	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.0630947733087861	0.029236712764346435	No data	1	0	0	0	0	0	0.5066400000000002	No data	0.9630446773303916	-0.8095062989495139	-1	No data	No data	No data	0.5	0
MECOM	0.5862561059152612	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8840288244172203	0.2425128644329596	No data	No data	No data	No data	No data	No data	0.8618979285608709	0.04291601273963023	No data	No data	0	0	0	0	0	0	No data	-0.97573083287369	-0.9738644970493368	0	No data	No data	0	0.5	0
PRIM2	0.5860357484208333	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.0667035180712751	No data	No data	1	0	0	0	0	0	0.46955000000000024	No data	-0.07479316050744622	No data	No data	No data	No data	No data	0.5	-1
POLE3	0.585388983675135	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.04542594015486835	No data	No data	1	0	0	0	0	0	0.6598649999999999	No data	0.31814671814671813	-0.7278541611047229	0	No data	No data	No data	-1	-1
POLA1	0.5853485865437966	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.04409693588342294	No data	No data	1	0	0	1	1	0	0.4005450000000003	No data	No data	0	-1	No data	No data	0	-1	0
POLA2	0.5845625620556317	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9606491307365885	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	0	0	0	0.15551999999999994	No data	-0.4361831218974076	No data	-1	No data	No data	No data	-1	0
PLAG1	0.5806528921515667	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8381820024672366	0.40737045919357456	No data	No data	No data	No data	No data	No data	0.6697449576198727	0.017766261448776834	No data	No data	0	0	0	0	0	0.7700000000000002	No data	-0.8238279095421952	-0.23946653726317685	0	No data	No data	0	0.5	0
NTRK2	0.5796717260035146	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8901562133399069	No data	No data	No data	0.12158615952232422	No data	No data	No data	0.9104248482255602	0.3463155177745295	No data	1	1	0	1	1	0	0.6062049999999999	1	-0.9886376172090457	-0.9340264022172547	0	-1	-1	0	0.5	0
TBL1XR1	0.5794808054054426	0.30654152538875495	No data	No data	No data	No data	No data	No data	No data	No data	0.8429314618235775	0.2285905940676036	No data	No data	No data	No data	No data	No data	0.6588900039858349	No data	No data	No data	0	0	0	0	0	0.9513599999999997	No data	-0.970546056260342	-0.8354562841737114	0	No data	-1	-0.6935800000000001	-1	-1
TGFBR2	0.5792989838339122	0.755504613857362	No data	No data	No data	No data	No data	No data	No data	No data	0.7001778390862753	No data	No data	No data	No data	No data	No data	No data	0.909052555482402	0.1722079127646667	No data	No data	1	1	1	1	0	0.6119950000000003	No data	-0.653061224489796	-0.9541533088297407	0	-1	-1	0	-1	-1
KAT6B	0.5769884884825891	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8877814836617365	0.23815419955647615	No data	No data	No data	No data	No data	No data	0.08019978648276244	No data	No data	No data	0	0	1	1	0	0.49590000000000034	1	-0.9950358521787093	-0.7954310273696863	0	No data	No data	0	-1	-1
NRG1	0.576656244270575	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9046684502620593	No data	No data	No data	No data	No data	No data	No data	0.8342208668700644	0.0979308415016138	No data	No data	0	1	0	0	0	0.41405999999999993	No data	-0.7980143408714837	-0.9720919566898253	0	No data	No data	0	0.5	0
ATP2B3	0.5765377447332963	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8719559356678823	0.30561950447660907	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9098350000000004	No data	No data	-0.7158232819248314	0	No data	-1	-0.5881150000000002	1	0.5
EXT1	0.5765191802609466	No data	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	0.8877814836617365	No data	No data	No data	No data	No data	No data	No data	0.6729291520681114	No data	No data	No data	0	0	0	0	0	0.9664900000000003	No data	-0.8553778268063983	-0.7939526908457836	0	No data	No data	0	-1	-1
ERBB3	0.5752056578762913	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7057296038082658	0.7159631837070484	No data	No data	0.19446531527830838	No data	0.2978860908296943	No data	0.9789193150729968	0.11888762606203084	No data	1	1	1	1	1	1	0.5342750000000003	0	-0.44158852730281306	-0.9666797485055653	0	No data	-1	0	-1	0
TOX3	0.5750949091771109	0.9002367510853237	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8770908939693854	0.08532724825329785	No data	No data	0	0	0	0	0	0.7569450000000003	No data	-0.7198014340871484	0	0	No data	No data	0	0.5	0
UBR5	0.5750539516358808	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8497858088110102	0.3383881779130586	No data	No data	No data	No data	No data	No data	0.5191754184685559	No data	No data	No data	0	0	0	0	0	0.9106799999999999	No data	-0.9986762272476558	-0.7875169745103313	0	No data	-1	0	-1	-1
DNMT3A	0.5746998074847763	0.6077321234019982	No data	No data	No data	No data	No data	No data	No data	No data	0.6977410756532464	0.26202537173993057	No data	No data	0.17403259756729816	No data	No data	0.607930797611621	0.8324319841404723	0.030739233131891714	No data	1	0	0	1	1	0	0.7971499999999999	No data	1	-0.8506486852949796	0	No data	-1	0	-1	-1
