layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,CACNG6,CACNG6,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1A,CACNA1A,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1B,CACNA1B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1C,CACNA1C,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1D,CACNA1D,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1E,CACNA1E,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1F,CACNA1F,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1S,CACNA1S,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA2D1,CACNA2D1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNB1,CACNB1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNB2,CACNB2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNB3,CACNB3,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNB4,CACNB4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNG1,CACNG1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1I,CACNA1I,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1H,CACNA1H,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA1G,CACNA1G,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA2D2,CACNA2D2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CACNA2D4,CACNA2D4,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:79aa0828,fu:79aa0828,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NR4A1,NR4A1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:308b9824,fu:308b9824,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAPK7,MAPK7,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:85c083df,fu:85c083df,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAP2K5,MAP2K5,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:c8187255,fu:c8187255,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NLK,NLK,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:c7c0fdef,fu:c7c0fdef,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,CDC25B,CDC25B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:49a4f196,fu:49a4f196,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
